trade_date,indiv_d_ts_code,indiv_d_trade_date,indiv_d_open,indiv_d_high,indiv_d_low,indiv_d_close,indiv_d_pre_close,indiv_d_change,indiv_d_pct_chg,indiv_d_vol,indiv_d_amount,indiv_din_close,indiv_din_turnover_rate,indiv_din_turnover_rate_f,indiv_din_volume_ratio,indiv_din_pe,indiv_din_pe_ttm,indiv_din_pb,indiv_din_ps,indiv_din_ps_ttm,indiv_din_dv_ratio,indiv_din_dv_ttm,indiv_din_total_share,indiv_din_float_share,indiv_din_free_share,indiv_din_total_mv,indiv_din_circ_mv,indiv_fin_ann_date,indiv_fin_end_date,indiv_fin_eps,indiv_fin_dt_eps,indiv_fin_total_revenue_ps,indiv_fin_revenue_ps,indiv_fin_capital_rese_ps,indiv_fin_surplus_rese_ps,indiv_fin_undist_profit_ps,indiv_fin_extra_item,indiv_fin_profit_dedt,indiv_fin_gross_margin,indiv_fin_current_ratio,indiv_fin_quick_ratio,indiv_fin_cash_ratio,indiv_fin_ar_turn,indiv_fin_ca_turn,indiv_fin_fa_turn,indiv_fin_assets_turn,indiv_fin_op_income,indiv_fin_ebit,indiv_fin_ebitda,indiv_fin_fcff,indiv_fin_fcfe,indiv_fin_current_exint,indiv_fin_noncurrent_exint,indiv_fin_interestdebt,indiv_fin_netdebt,indiv_fin_tangible_asset,indiv_fin_working_capital,indiv_fin_networking_capital,indiv_fin_invest_capital,indiv_fin_retained_earnings,indiv_fin_diluted2_eps,indiv_fin_bps,indiv_fin_ocfps,indiv_fin_retainedps,indiv_fin_cfps,indiv_fin_ebit_ps,indiv_fin_fcff_ps,indiv_fin_fcfe_ps,indiv_fin_netprofit_margin,indiv_fin_grossprofit_margin,indiv_fin_cogs_of_sales,indiv_fin_expense_of_sales,indiv_fin_profit_to_gr,indiv_fin_saleexp_to_gr,indiv_fin_adminexp_of_gr,indiv_fin_finaexp_of_gr,indiv_fin_impai_ttm,indiv_fin_gc_of_gr,indiv_fin_op_of_gr,indiv_fin_ebit_of_gr,indiv_fin_roe,indiv_fin_roe_waa,indiv_fin_roe_dt,indiv_fin_roa,indiv_fin_npta,indiv_fin_roic,indiv_fin_roe_yearly,indiv_fin_roa2_yearly,indiv_fin_debt_to_assets,indiv_fin_assets_to_eqt,indiv_fin_dp_assets_to_eqt,indiv_fin_ca_to_assets,indiv_fin_nca_to_assets,indiv_fin_tbassets_to_totalassets,indiv_fin_int_to_talcap,indiv_fin_eqt_to_talcapital,indiv_fin_currentdebt_to_debt,indiv_fin_longdeb_to_debt,indiv_fin_ocf_to_shortdebt,indiv_fin_debt_to_eqt,indiv_fin_eqt_to_debt,indiv_fin_eqt_to_interestdebt,indiv_fin_tangibleasset_to_debt,indiv_fin_tangasset_to_intdebt,indiv_fin_tangibleasset_to_netdebt,indiv_fin_ocf_to_debt,indiv_fin_turn_days,indiv_fin_roa_yearly,indiv_fin_roa_dp,indiv_fin_fixed_assets,indiv_fin_profit_to_op,indiv_fin_q_saleexp_to_gr,indiv_fin_q_gc_to_gr,indiv_fin_q_roe,indiv_fin_q_dt_roe,indiv_fin_q_npta,indiv_fin_q_ocf_to_sales,indiv_fin_basic_eps_yoy,indiv_fin_dt_eps_yoy,indiv_fin_cfps_yoy,indiv_fin_op_yoy,indiv_fin_ebt_yoy,indiv_fin_netprofit_yoy,indiv_fin_dt_netprofit_yoy,indiv_fin_ocf_yoy,indiv_fin_roe_yoy,indiv_fin_bps_yoy,indiv_fin_assets_yoy,indiv_fin_eqt_yoy,indiv_fin_tr_yoy,indiv_fin_or_yoy,indiv_fin_q_sales_yoy,indiv_fin_q_op_qoq,indiv_fin_equity_yoy,indiv_sh_ann_date,indiv_sh_end_date,indiv_sh_holder_num,indiv_chip_his_low,indiv_chip_his_high,indiv_chip_cost_5pct,indiv_chip_cost_15pct,indiv_chip_cost_50pct,indiv_chip_cost_85pct,indiv_chip_cost_95pct,indiv_chip_weight_avg,indiv_chip_winner_rate,indiv_techin_close,indiv_techin_open,indiv_techin_high,indiv_techin_low,indiv_techin_pre_close,indiv_techin_change,indiv_techin_pct_change,indiv_techin_vol,indiv_techin_amount,indiv_techin_adj_factor,indiv_techin_open_hfq,indiv_techin_open_qfq,indiv_techin_close_hfq,indiv_techin_close_qfq,indiv_techin_high_hfq,indiv_techin_high_qfq,indiv_techin_low_hfq,indiv_techin_low_qfq,indiv_techin_pre_close_hfq,indiv_techin_pre_close_qfq,indiv_techin_macd_dif,indiv_techin_macd_dea,indiv_techin_macd,indiv_techin_kdj_k,indiv_techin_kdj_d,indiv_techin_kdj_j,indiv_techin_rsi_6,indiv_techin_rsi_12,indiv_techin_rsi_24,indiv_techin_boll_upper,indiv_techin_boll_mid,indiv_techin_boll_lower,indiv_techin_cci,indiv_margin_rzye,indiv_margin_rqye,indiv_margin_rzmre,indiv_margin_rqyl,indiv_margin_rzche,indiv_margin_rqchl,indiv_margin_rqmcl,indiv_margin_rzrqye
2025-08-14,600036.SH,20250814,275.24,277.71,274.92,276.69,275.18,1.509999999999991,0.55,676351.68,2959763.586,43.78,0.3279,0.6388,1.18,7.4406,7.4805,1.0875,3.2716,3.2976,4.5043,4.5683,2521984.5601,2062894.4429,1058737.0295,110412484.0412,90313518.7102,20250430,20250331,1.48,1.48,3.3208,3.3208,2.5943,4.8633,26.6137,150000000.0,37136000000.0,,,,,,,,0.0068,34837000000.0,,,,,,,,,,,,,793845000000.0,1.4784,42.2588,3.7679,31.477,-6.0919,,,,44.7911,,,,44.7911,,28.642,,,,52.8495,,3.0164,3.5325,3.0043,,0.304,,12.0656,,89.9929,9.9929,9.9837,,,,,,,,,8.9929,0.1105,,,,,0.0084,,1.216,0.3021,127606000000.0,52.8256,,,3.0164,3.0043,0.304,113.4625,-1.9868,-1.9868,7966.1795,-2.0427,-2.0935,-2.0774,-2.17,7966.3907,-12.0756,1.93,3.1086,1.647,-3.085,-3.085,-3.085,-1.2868,11.3714,20250430,20250331,434959,1.2,47.2,26.4,30.8,39.6,44.8,45.6,38.33,76.34,43.78,43.55,43.94,43.5,43.54,0.24,0.5512,676351.68,2959763.59,6.3201,275.24036,43.55,276.69398,43.78,277.70519,43.94,274.92435,43.5,275.17715,43.54,-0.162,-0.001,-0.324,17.912,29.075,-4.413,31.644,38.425,46.79,45.556,44.597,43.638,-134.679,6922166470.0,58895045.0,189465573.0,1345250.0,215333152.0,68400.0,105600.0,6981061515.0
2025-08-15,600036.SH,20250815,275.94,276.44,273.66,273.66,276.69,-3.0299999999999727,-1.1,932956.84,4051326.297,43.3,0.4523,0.8812,1.5,7.3591,7.3985,1.0755,3.2357,3.2615,4.5542,4.619,2521984.5601,2062894.4429,1058737.0295,109201931.4523,89323329.3776,20250430,20250331,1.48,1.48,3.3208,3.3208,2.5943,4.8633,26.6137,150000000.0,37136000000.0,,,,,,,,0.0068,34837000000.0,,,,,,,,,,,,,793845000000.0,1.4784,42.2588,3.7679,31.477,-6.0919,,,,44.7911,,,,44.7911,,28.642,,,,52.8495,,3.0164,3.5325,3.0043,,0.304,,12.0656,,89.9929,9.9929,9.9837,,,,,,,,,8.9929,0.1105,,,,,0.0084,,1.216,0.3021,127606000000.0,52.8256,,,3.0164,3.0043,0.304,113.4625,-1.9868,-1.9868,7966.1795,-2.0427,-2.0935,-2.0774,-2.17,7966.3907,-12.0756,1.93,3.1086,1.647,-3.085,-3.085,-3.085,-1.2868,11.3714,20250430,20250331,434959,1.2,47.2,26.4,30.8,40.0,44.8,45.6,38.37,73.05,43.3,43.66,43.74,43.3,43.78,-0.48,-1.0964,932956.84,4051326.3,6.3201,275.93557,43.66,273.66033,43.3,276.44117,43.74,273.66033,43.3,276.69398,43.78,-0.233,-0.047,-0.372,11.942,23.364,-10.903,23.74,33.315,43.784,45.597,44.51,43.422,-149.116,7001304415.0,51550815.0,258287619.0,1190550.0,179149674.0,228000.0,73300.0,7052855230.0
2025-08-18,600036.SH,20250818,272.4,276.0,271.07,274.99,273.66,1.329999999999984,0.49,926397.38,4005818.986,43.51,0.4491,0.875,1.29,7.3948,7.4344,1.0808,3.2514,3.2773,4.5323,4.5967,2521984.5601,2062894.4429,1058737.0295,109731548.21,89756537.2106,20250430,20250331,1.48,1.48,3.3208,3.3208,2.5943,4.8633,26.6137,150000000.0,37136000000.0,,,,,,,,0.0068,34837000000.0,,,,,,,,,,,,,793845000000.0,1.4784,42.2588,3.7679,31.477,-6.0919,,,,44.7911,,,,44.7911,,28.642,,,,52.8495,,3.0164,3.5325,3.0043,,0.304,,12.0656,,89.9929,9.9929,9.9837,,,,,,,,,8.9929,0.1105,,,,,0.0084,,1.216,0.3021,127606000000.0,52.8256,,,3.0164,3.0043,0.304,113.4625,-1.9868,-1.9868,7966.1795,-2.0427,-2.0935,-2.0774,-2.17,7966.3907,-12.0756,1.93,3.1086,1.647,-3.085,-3.085,-3.085,-1.2868,11.3714,20250430,20250331,434959,1.2,47.2,26.4,30.8,40.0,44.8,45.6,38.42,72.97,43.51,43.1,43.67,42.89,43.3,0.21,0.485,926397.38,4005818.99,6.3201,272.39631,43.1,274.98755,43.51,275.99877,43.67,271.06909,42.89,273.66033,43.3,-0.27,-0.092,-0.356,15.238,20.655,4.404,32.581,37.295,45.386,45.601,44.442,43.284,-133.401,7465807068.0,48541931.5,697787084.0,1115650.0,233860123.0,171200.0,96300.0,7514348999.5
2025-08-19,600036.SH,20250819,274.61,276.19,273.6,274.29,274.99,-0.6999999999999886,-0.25,574118.52,2493609.522,43.4,0.2783,0.5423,0.72,7.3761,7.4156,1.078,3.2432,3.269,4.5437,4.6083,2521984.5601,2062894.4429,1058737.0295,109454129.9083,89529618.8219,20250430,20250331,1.48,1.48,3.3208,3.3208,2.5943,4.8633,26.6137,150000000.0,37136000000.0,,,,,,,,0.0068,34837000000.0,,,,,,,,,,,,,793845000000.0,1.4784,42.2588,3.7679,31.477,-6.0919,,,,44.7911,,,,44.7911,,28.642,,,,52.8495,,3.0164,3.5325,3.0043,,0.304,,12.0656,,89.9929,9.9929,9.9837,,,,,,,,,8.9929,0.1105,,,,,0.0084,,1.216,0.3021,127606000000.0,52.8256,,,3.0164,3.0043,0.304,113.4625,-1.9868,-1.9868,7966.1795,-2.0427,-2.0935,-2.0774,-2.17,7966.3907,-12.0756,1.93,3.1086,1.647,-3.085,-3.085,-3.085,-1.2868,11.3714,20250430,20250331,434959,1.2,47.2,26.4,30.8,40.0,44.8,45.6,38.43,72.83,43.4,43.45,43.7,43.29,43.51,-0.11,-0.2528,574118.52,2493609.52,6.3201,274.60835,43.45,274.29234,43.4,276.18837,43.7,273.59713,43.29,274.98755,43.51,-0.304,-0.134,-0.339,16.432,19.247,10.801,30.368,36.065,44.69,45.585,44.366,43.146,-99.871,7914656465.0,44968910.0,602371861.0,1036150.0,153522464.0,106600.0,27100.0,7959625375.0
2025-08-20,600036.SH,20250820,273.66,275.75,272.71,274.61,274.29,0.3199999999999932,0.12,547240.13,2374776.328,43.45,0.2653,0.5169,0.69,7.3846,7.4241,1.0793,3.2469,3.2728,4.5385,4.603,2521984.5601,2062894.4429,1058737.0295,109580229.1363,89632763.544,20250430,20250331,1.48,1.48,3.3208,3.3208,2.5943,4.8633,26.6137,150000000.0,37136000000.0,,,,,,,,0.0068,34837000000.0,,,,,,,,,,,,,793845000000.0,1.4784,42.2588,3.7679,31.477,-6.0919,,,,44.7911,,,,44.7911,,28.642,,,,52.8495,,3.0164,3.5325,3.0043,,0.304,,12.0656,,89.9929,9.9929,9.9837,,,,,,,,,8.9929,0.1105,,,,,0.0084,,1.216,0.3021,127606000000.0,52.8256,,,3.0164,3.0043,0.304,113.4625,-1.9868,-1.9868,7966.1795,-2.0427,-2.0935,-2.0774,-2.17,7966.3907,-12.0756,1.93,3.1086,1.647,-3.085,-3.085,-3.085,-1.2868,11.3714,20250430,20250331,434959,1.2,47.2,26.4,30.8,40.0,44.4,45.6,38.46,72.82,43.45,43.3,43.63,43.15,43.4,0.05,0.1152,547240.13,2374776.33,6.3201,273.66033,43.3,274.60835,43.45,275.74596,43.63,272.71232,43.15,274.29234,43.4,-0.323,-0.172,-0.302,18.765,19.087,18.121,32.856,37.093,45.089,45.512,44.282,43.052,-89.196,8066158156.0,44373312.5,313239783.0,1021250.0,161738092.0,76700.0,61800.0,8110531468.5
2025-08-21,600036.SH,20250821,274.92,275.49,273.22,274.73,274.61,0.1200000000000045,0.04,578540.02,2512170.016,43.47,0.2805,0.5464,0.79,7.388,7.4276,1.0798,3.2484,3.2743,4.5364,4.6009,2521984.5601,2062894.4429,1058737.0295,109630668.8275,89674021.4329,20250430,20250331,1.48,1.48,3.3208,3.3208,2.5943,4.8633,26.6137,150000000.0,37136000000.0,,,,,,,,0.0068,34837000000.0,,,,,,,,,,,,,793845000000.0,1.4784,42.2588,3.7679,31.477,-6.0919,,,,44.7911,,,,44.7911,,28.642,,,,52.8495,,3.0164,3.5325,3.0043,,0.304,,12.0656,,89.9929,9.9929,9.9837,,,,,,,,,8.9929,0.1105,,,,,0.0084,,1.216,0.3021,127606000000.0,52.8256,,,3.0164,3.0043,0.304,113.4625,-1.9868,-1.9868,7966.1795,-2.0427,-2.0935,-2.0774,-2.17,7966.3907,-12.0756,1.93,3.1086,1.647,-3.085,-3.085,-3.085,-1.2868,11.3714,20250430,20250331,434959,1.2,47.2,26.4,30.8,40.0,44.4,45.6,38.48,72.87,43.47,43.5,43.59,43.23,43.45,0.02,0.046,578540.02,2512170.02,6.3201,274.92435,43.5,274.73475,43.47,275.49316,43.59,273.21792,43.23,274.60835,43.45,-0.333,-0.204,-0.258,23.621,20.598,29.667,33.988,37.532,45.254,45.458,44.211,42.965,-75.516,8028010018.0,46602013.5,240800835.0,1072050.0,278948973.0,90100.0,140900.0,8074612031.5
2025-08-22,600036.SH,20250822,274.73,274.8,272.02,273.41,274.73,-1.3199999999999932,-0.48,794496.25,3432029.283,43.26,0.3851,0.7504,1.12,7.3523,7.3917,1.0745,3.2327,3.2585,4.5585,4.6232,2521984.5601,2062894.4429,1058737.0295,109101052.0699,89240813.5999,20250430,20250331,1.48,1.48,3.3208,3.3208,2.5943,4.8633,26.6137,150000000.0,37136000000.0,,,,,,,,0.0068,34837000000.0,,,,,,,,,,,,,793845000000.0,1.4784,42.2588,3.7679,31.477,-6.0919,,,,44.7911,,,,44.7911,,28.642,,,,52.8495,,3.0164,3.5325,3.0043,,0.304,,12.0656,,89.9929,9.9929,9.9837,,,,,,,,,8.9929,0.1105,,,,,0.0084,,1.216,0.3021,127606000000.0,52.8256,,,3.0164,3.0043,0.304,113.4625,-1.9868,-1.9868,7966.1795,-2.0427,-2.0935,-2.0774,-2.17,7966.3907,-12.0756,1.93,3.1086,1.647,-3.085,-3.085,-3.085,-1.2868,11.3714,20250430,20250331,434959,1.2,47.2,26.4,30.8,40.0,44.4,45.6,38.5,73.05,43.26,43.47,43.48,43.04,43.47,-0.21,-0.4831,794496.25,3432029.28,6.3201,274.73475,43.47,273.40753,43.26,274.79795,43.48,272.0171,43.04,274.73475,43.47,-0.354,-0.234,-0.239,23.504,21.567,27.379,28.033,34.756,43.812,45.411,44.133,42.855,-81.218,8107293971.0,46952241.0,317449075.0,1085350.0,238165122.0,62200.0,75500.0,8154246212.0
2025-08-25,600036.SH,20250825,273.79,277.26,272.46,277.26,273.41,3.849999999999966,1.41,907389.9,3956212.555,43.87,0.4399,0.857,1.33,7.4559,7.4959,1.0897,3.2783,3.3044,4.4951,4.5589,2521984.5601,2062894.4429,1058737.0295,110639462.6516,90499179.21,20250430,20250331,1.48,1.48,3.3208,3.3208,2.5943,4.8633,26.6137,150000000.0,37136000000.0,,,,,,,,0.0068,34837000000.0,,,,,,,,,,,,,793845000000.0,1.4784,42.2588,3.7679,31.477,-6.0919,,,,44.7911,,,,44.7911,,28.642,,,,52.8495,,3.0164,3.5325,3.0043,,0.304,,12.0656,,89.9929,9.9929,9.9837,,,,,,,,,8.9929,0.1105,,,,,0.0084,,1.216,0.3021,127606000000.0,52.8256,,,3.0164,3.0043,0.304,113.4625,-1.9868,-1.9868,7966.1795,-2.0427,-2.0935,-2.0774,-2.17,7966.3907,-12.0756,1.93,3.1086,1.647,-3.085,-3.085,-3.085,-1.2868,11.3714,20250430,20250331,434959,1.2,47.2,26.4,30.8,40.0,44.4,45.2,38.54,77.47,43.87,43.32,43.87,43.11,43.26,0.61,1.4101,907389.9,3956212.56,6.3201,273.78673,43.32,277.26279,43.87,277.26279,43.87,272.45951,43.11,273.40753,43.26,-0.317,-0.251,-0.133,39.689,27.607,63.852,55.32,47.143,48.762,45.379,44.104,42.83,-38.158,8091361770.0,49470005.5,303187180.0,1127650.0,319119381.0,93100.0,135400.0,8140831775.5
2025-08-26,600036.SH,20250826,277.39,278.21,274.42,275.05,277.26,-2.2099999999999795,-0.8,755722.31,3296532.147,43.52,0.3663,0.7138,1.11,7.3965,7.4361,1.081,3.2522,3.2781,4.5312,4.5956,2521984.5601,2062894.4429,1058737.0295,109756768.0556,89777166.155,20250430,20250331,1.48,1.48,3.3208,3.3208,2.5943,4.8633,26.6137,150000000.0,37136000000.0,,,,,,,,0.0068,34837000000.0,,,,,,,,,,,,,793845000000.0,1.4784,42.2588,3.7679,31.477,-6.0919,,,,44.7911,,,,44.7911,,28.642,,,,52.8495,,3.0164,3.5325,3.0043,,0.304,,12.0656,,89.9929,9.9929,9.9837,,,,,,,,,8.9929,0.1105,,,,,0.0084,,1.216,0.3021,127606000000.0,52.8256,,,3.0164,3.0043,0.304,113.4625,-1.9868,-1.9868,7966.1795,-2.0427,-2.0935,-2.0774,-2.17,7966.3907,-12.0756,1.93,3.1086,1.647,-3.085,-3.085,-3.085,-1.2868,11.3714,20250430,20250331,434959,1.2,47.2,26.4,30.8,40.0,44.4,45.2,38.57,72.52,43.52,43.89,44.02,43.42,43.87,-0.35,-0.7978,755722.31,3296532.15,6.3201,277.38919,43.89,275.05075,43.52,278.2108,44.02,274.41874,43.42,277.26279,43.87,-0.313,-0.263,-0.099,45.043,33.419,68.291,43.868,42.136,46.319,45.373,44.073,42.774,-25.922,8533410512.0,47260544.0,613562333.0,1085950.0,171513591.0,77800.0,36100.0,8580671056.0
2025-08-27,600036.SH,20250827,274.92,275.94,271.76,271.76,275.05,-3.2900000000000205,-1.2,758140.78,3280973.424,43.0,0.3675,0.7161,1.06,7.3081,7.3472,1.0681,3.2133,3.2389,4.586,4.6512,2521984.5601,2062894.4429,1058737.0295,108445336.0843,88704461.0447,20250430,20250331,1.48,1.48,3.3208,3.3208,2.5943,4.8633,26.6137,150000000.0,37136000000.0,,,,,,,,0.0068,34837000000.0,,,,,,,,,,,,,793845000000.0,1.4784,42.2588,3.7679,31.477,-6.0919,,,,44.7911,,,,44.7911,,28.642,,,,52.8495,,3.0164,3.5325,3.0043,,0.304,,12.0656,,89.9929,9.9929,9.9837,,,,,,,,,8.9929,0.1105,,,,,0.0084,,1.216,0.3021,127606000000.0,52.8256,,,3.0164,3.0043,0.304,113.4625,-1.9868,-1.9868,7966.1795,-2.0427,-2.0935,-2.0774,-2.17,7966.3907,-12.0756,1.93,3.1086,1.647,-3.085,-3.085,-3.085,-1.2868,11.3714,20250430,20250331,434959,1.2,47.2,26.4,30.8,40.4,44.4,45.2,38.6,67.03,43.0,43.5,43.66,43.0,43.52,-0.52,-1.1949,758140.78,3280973.42,6.3201,274.92435,43.5,271.7643,43.0,275.93557,43.66,271.7643,43.0,275.05075,43.52,-0.347,-0.28,-0.135,33.274,33.371,33.08,32.042,35.948,42.981,45.372,44.002,42.633,-94.204,8710232843.0,44759861.0,353388345.0,1040927.0,176566014.0,154023.0,109000.0,8754992704.0
2025-08-28,600036.SH,20250828,271.89,273.66,269.24,271.64,271.76,-0.1200000000000045,-0.04,822425.57,3530397.264,42.98,0.3987,0.7768,1.08,7.3047,7.3438,1.0676,3.2118,3.2374,4.5881,4.6533,2521984.5601,2062894.4429,1058737.0295,108394896.3931,88663203.1558,20250430,20250331,1.48,1.48,3.3208,3.3208,2.5943,4.8633,26.6137,150000000.0,37136000000.0,,,,,,,,0.0068,34837000000.0,,,,,,,,,,,,,793845000000.0,1.4784,42.2588,3.7679,31.477,-6.0919,,,,44.7911,,,,44.7911,,28.642,,,,52.8495,,3.0164,3.5325,3.0043,,0.304,,12.0656,,89.9929,9.9929,9.9837,,,,,,,,,8.9929,0.1105,,,,,0.0084,,1.216,0.3021,127606000000.0,52.8256,,,3.0164,3.0043,0.304,113.4625,-1.9868,-1.9868,7966.1795,-2.0427,-2.0935,-2.0774,-2.17,7966.3907,-12.0756,1.93,3.1086,1.647,-3.085,-3.085,-3.085,-1.2868,11.3714,20250430,20250331,434959,1.2,47.2,26.4,30.8,40.4,44.4,45.2,38.63,67.02,42.98,43.02,43.3,42.6,43.0,-0.02,-0.0465,822425.57,3530397.26,6.3201,271.8907,43.02,271.6379,42.98,273.66033,43.3,269.23626,42.6,271.7643,43.0,-0.372,-0.298,-0.147,31.103,32.615,28.078,31.648,35.727,42.857,45.347,43.927,42.508,-147.101,8937456962.0,42750057.0,473243691.0,994650.0,246019572.0,125377.0,79100.0,8980207019.0
2025-08-29,600036.SH,20250829,271.64,278.02,271.07,271.07,271.64,-0.5699999999999932,-0.21,1360878.99,5896873.9,42.89,0.6597,1.2854,1.69,7.2894,7.3284,1.0654,3.2051,3.2306,4.5978,4.6631,2521984.5601,2062894.4429,1058737.0295,108167917.7827,88477542.656,20250430,20250331,1.48,1.48,3.3208,3.3208,2.5943,4.8633,26.6137,150000000.0,37136000000.0,,,,,,,,0.0068,34837000000.0,,,,,,,,,,,,,793845000000.0,1.4784,42.2588,3.7679,31.477,-6.0919,,,,44.7911,,,,44.7911,,28.642,,,,52.8495,,3.0164,3.5325,3.0043,,0.304,,12.0656,,89.9929,9.9929,9.9837,,,,,,,,,8.9929,0.1105,,,,,0.0084,,1.216,0.3021,127606000000.0,52.8256,,,3.0164,3.0043,0.304,113.4625,-1.9868,-1.9868,7966.1795,-2.0427,-2.0935,-2.0774,-2.17,7966.3907,-12.0756,1.93,3.1086,1.647,-3.085,-3.085,-3.085,-1.2868,11.3714,20250430,20250331,434959,1.2,47.2,26.4,30.8,40.4,44.4,45.2,38.69,66.27,42.89,42.98,43.99,42.89,42.98,-0.09,-0.2094,1360878.99,5896873.9,6.3201,271.6379,42.98,271.06909,42.89,278.0212,43.99,271.06909,42.89,271.6379,42.98,-0.394,-0.317,-0.154,27.543,30.924,20.78,29.678,34.685,42.284,45.321,43.851,42.381,-68.623,8929928755.0,45058089.5,342229249.0,1050550.0,349757456.0,92900.0,148800.0,8974986844.5
2025-09-01,600036.SH,20250901,269.36,269.49,264.69,265.32,271.07,-5.75,-2.12,1276333.29,5381676.513,41.98,0.6187,1.0438,1.39,7.1347,7.1257,1.0428,3.1371,3.165,4.6974,4.7642,2521984.5601,2062894.4429,1222783.368,105872911.833,86600308.7129,20250830,20250630,2.89,2.89,6.7395,6.7395,2.594,4.8633,26.0218,111000000.0,74819000000.0,,,,,,,,0.0137,66705000000.0,,,,,,,,,,,,,778919000000.0,2.9711,42.1012,5.33,30.8852,-2.4428,,,,44.364,,,,44.364,,30.1061,,,,52.3342,,5.9581,6.925,5.9492,,0.6079,,11.9162,,89.7539,9.7598,9.8635,,,,,,,,,8.7598,0.1135,,,,,0.0118,,1.2158,0.6041,125040000000.0,52.3072,,,2.9694,2.9725,0.3009,45.7387,0.0,0.0,24.24,-0.7941,-0.8199,0.2502,0.26,24.2938,-13.6703,1.54,4.1566,5.1565,-1.7208,-1.7208,-0.3583,0.967,16.1248,20250830,20250630,410379,1.2,47.2,26.4,30.8,40.4,44.4,45.2,38.72,56.91,41.98,42.62,42.64,41.88,42.89,-0.91,-2.1217,1276333.29,5381676.51,6.3201,269.36266,42.62,265.3178,41.98,269.48906,42.64,264.68579,41.88,271.06909,42.89,-0.48,-0.35,-0.26,19.919,27.256,5.246,16.91,26.237,37.059,45.303,43.705,42.107,-298.924,9139642168.0,36663233.0,494929762.0,873350.0,285216349.0,235800.0,58600.0,9176305401.0
2025-09-02,600036.SH,20250902,264.56,274.92,264.56,274.55,265.32,9.230000000000018,3.48,1452141.14,6232062.12,43.44,0.7039,1.1876,1.46,7.3829,7.3736,1.0833,3.2462,3.2751,4.5396,4.6041,2521984.5601,2062894.4429,1222783.368,109555009.2907,89612134.5996,20250830,20250630,2.89,2.89,6.7395,6.7395,2.594,4.8633,26.0218,111000000.0,74819000000.0,,,,,,,,0.0137,66705000000.0,,,,,,,,,,,,,778919000000.0,2.9711,42.1012,5.33,30.8852,-2.4428,,,,44.364,,,,44.364,,30.1061,,,,52.3342,,5.9581,6.925,5.9492,,0.6079,,11.9162,,89.7539,9.7598,9.8635,,,,,,,,,8.7598,0.1135,,,,,0.0118,,1.2158,0.6041,125040000000.0,52.3072,,,2.9694,2.9725,0.3009,45.7387,0.0,0.0,24.24,-0.7941,-0.8199,0.2502,0.26,24.2938,-13.6703,1.54,4.1566,5.1565,-1.7208,-1.7208,-0.3583,0.967,16.1248,20250830,20250630,410379,1.2,47.2,26.4,30.8,40.4,44.4,45.2,38.77,73.22,43.44,41.86,43.5,41.86,41.98,1.46,3.4778,1452141.14,6232062.12,6.3201,264.55939,41.86,274.54514,43.44,274.92435,43.5,264.55939,41.86,265.3178,41.98,-0.425,-0.365,-0.12,37.662,30.725,51.538,54.554,48.283,47.848,45.049,43.614,42.18,-85.912,8964349776.0,46730580.0,344758737.0,1075750.0,520051129.0,123000.0,325400.0,9011080356.0
2025-09-03,600036.SH,20250903,274.55,275.37,269.87,271.13,274.55,-3.420000000000016,-1.25,818405.6,3528703.354,42.9,0.3967,0.6693,0.72,7.2911,7.2819,1.0698,3.2058,3.2344,4.5967,4.662,2521984.5601,2062894.4429,1222783.368,108193137.6283,88498171.6004,20250830,20250630,2.89,2.89,6.7395,6.7395,2.594,4.8633,26.0218,111000000.0,74819000000.0,,,,,,,,0.0137,66705000000.0,,,,,,,,,,,,,778919000000.0,2.9711,42.1012,5.33,30.8852,-2.4428,,,,44.364,,,,44.364,,30.1061,,,,52.3342,,5.9581,6.925,5.9492,,0.6079,,11.9162,,89.7539,9.7598,9.8635,,,,,,,,,8.7598,0.1135,,,,,0.0118,,1.2158,0.6041,125040000000.0,52.3072,,,2.9694,2.9725,0.3009,45.7387,0.0,0.0,24.24,-0.7941,-0.8199,0.2502,0.26,24.2938,-13.6703,1.54,4.1566,5.1565,-1.7208,-1.7208,-0.3583,0.967,16.1248,20250830,20250630,410379,1.2,47.2,26.4,30.8,40.8,44.4,45.2,38.81,66.84,42.9,43.44,43.57,42.7,43.44,-0.54,-1.2431,818405.6,3528703.35,6.3201,274.54514,43.44,271.13229,42.9,275.36676,43.57,269.86827,42.7,274.54514,43.44,-0.42,-0.376,-0.088,41.158,34.202,55.068,45.421,43.087,44.879,44.791,43.504,42.216,-44.704,8901604250.0,36878985.0,198123219.0,859650.0,260868745.0,242100.0,26000.0,8938483235.0
