trade_date,macro_shibor_on,macro_shibor_1w,macro_shibor_2w,macro_shibor_1m,macro_shibor_3m,macro_shibor_6m,macro_shibor_9m,macro_shibor_1y,macro_gdp_gdp,macro_gdp_gdp_yoy,macro_gdp_pi,macro_gdp_pi_yoy,macro_gdp_si,macro_gdp_si_yoy,macro_gdp_ti,macro_gdp_ti_yoy,macro_cpi_nt_val,macro_cpi_nt_yoy,macro_cpi_nt_mom,macro_cpi_nt_accu,macro_cpi_town_val,macro_cpi_town_yoy,macro_cpi_town_mom,macro_cpi_town_accu,macro_cpi_cnt_val,macro_cpi_cnt_yoy,macro_cpi_cnt_mom,macro_cpi_cnt_accu,macro_ppi_ppi_yoy,macro_ppi_ppi_mp_yoy,macro_ppi_ppi_mp_qm_yoy,macro_ppi_ppi_mp_rm_yoy,macro_ppi_ppi_mp_p_yoy,macro_ppi_ppi_cg_yoy,macro_ppi_ppi_cg_f_yoy,macro_ppi_ppi_cg_c_yoy,macro_ppi_ppi_cg_adu_yoy,macro_ppi_ppi_cg_dcg_yoy,macro_ppi_ppi_mom,macro_ppi_ppi_mp_mom,macro_ppi_ppi_mp_qm_mom,macro_ppi_ppi_mp_rm_mom,macro_ppi_ppi_mp_p_mom,macro_ppi_ppi_cg_mom,macro_ppi_ppi_cg_f_mom,macro_ppi_ppi_cg_c_mom,macro_ppi_ppi_cg_adu_mom,macro_ppi_ppi_cg_dcg_mom,macro_ppi_ppi_accu,macro_ppi_ppi_mp_accu,macro_ppi_ppi_mp_qm_accu,macro_ppi_ppi_mp_rm_accu,macro_ppi_ppi_mp_p_accu,macro_ppi_ppi_cg_accu,macro_ppi_ppi_cg_f_accu,macro_ppi_ppi_cg_c_accu,macro_ppi_ppi_cg_adu_accu,macro_ppi_ppi_cg_dcg_accu,macro_m_m0,macro_m_m0_yoy,macro_m_m0_mom,macro_m_m1,macro_m_m1_yoy,macro_m_m1_mom,macro_m_m2,macro_m_m2_yoy,macro_m_m2_mom,macro_sf_inc_month,macro_sf_inc_cumval,macro_sf_stk_endval,macro_ust_y5,macro_ust_y7,macro_ust_y10,macro_ust_y20,macro_ust_y30,macro_im_spx_macro_im_ts_code,macro_im_spx_macro_im_open,macro_im_spx_macro_im_close,macro_im_spx_macro_im_high,macro_im_spx_macro_im_low,macro_im_spx_macro_im_pre_close,macro_im_spx_macro_im_change,macro_im_spx_macro_im_pct_chg,macro_im_spx_macro_im_swing,macro_im_spx_macro_im_vol,macro_im_hsi_macro_im_ts_code,macro_im_hsi_macro_im_open,macro_im_hsi_macro_im_close,macro_im_hsi_macro_im_high,macro_im_hsi_macro_im_low,macro_im_hsi_macro_im_pre_close,macro_im_hsi_macro_im_change,macro_im_hsi_macro_im_pct_chg,macro_im_hsi_macro_im_swing,macro_im_hsi_macro_im_vol
2023-11-13,1.754,1.84,2.089,2.234,2.451,2.512,2.538,2.561,913027.0,5.2,56374.0,4.0,353659.0,4.4,502993.0,6.0,99.8,-0.2,-0.1,100.4,99.9,-0.1,-0.1,100.4,99.5,-0.5,-0.1,100.2,-2.6,-3.0,-6.2,-2.3,-3.0,-0.9,-1.2,0.4,0.4,-2.0,0.0,0.1,2.4,0.4,-0.2,-0.1,-0.3,0.1,0.0,-0.1,-3.1,-4.0,-7.8,-4.7,-3.3,0.1,0.5,1.3,0.6,-0.9,108565.35,10.2,-0.63,674696.07,1.9,-0.55,2882276.07,10.3,-0.5,18441.0,311919.0,374.17,2.37,2.34,2.32,2.32,2.34,SPX,4406.66,4411.55,4421.76,4393.82,4415.24,-3.69,-0.08,0.63,1991619.0,HSI,17263.0,17426.21,17456.08,17126.61,17203.26,222.95,1.3,1.92,1440269.0
2023-11-14,1.913,1.967,2.207,2.234,2.452,2.513,2.541,2.562,913027.0,5.2,56374.0,4.0,353659.0,4.4,502993.0,6.0,99.8,-0.2,-0.1,100.4,99.9,-0.1,-0.1,100.4,99.5,-0.5,-0.1,100.2,-2.6,-3.0,-6.2,-2.3,-3.0,-0.9,-1.2,0.4,0.4,-2.0,0.0,0.1,2.4,0.4,-0.2,-0.1,-0.3,0.1,0.0,-0.1,-3.1,-4.0,-7.8,-4.7,-3.3,0.1,0.5,1.3,0.6,-0.9,108565.35,10.2,-0.63,674696.07,1.9,-0.55,2882276.07,10.3,-0.5,18441.0,311919.0,374.17,2.19,2.17,2.16,2.2,2.24,SPX,4458.97,4495.7,4508.67,4458.97,4411.55,84.15,1.91,1.13,2672132.0,HSI,17495.1,17396.86,17565.22,17358.89,17426.21,-29.35,-0.17,1.18,1449318.0
2023-11-15,1.863,1.896,2.284,2.227,2.453,2.514,2.542,2.562,913027.0,5.2,56374.0,4.0,353659.0,4.4,502993.0,6.0,99.8,-0.2,-0.1,100.4,99.9,-0.1,-0.1,100.4,99.5,-0.5,-0.1,100.2,-2.6,-3.0,-6.2,-2.3,-3.0,-0.9,-1.2,0.4,0.4,-2.0,0.0,0.1,2.4,0.4,-0.2,-0.1,-0.3,0.1,0.0,-0.1,-3.1,-4.0,-7.8,-4.7,-3.3,0.1,0.5,1.3,0.6,-0.9,108565.35,10.2,-0.63,674696.07,1.9,-0.55,2882276.07,10.3,-0.5,18441.0,311919.0,374.17,2.28,2.25,2.22,2.25,2.28,SPX,4505.3,4502.88,4521.17,4495.31,4495.7,7.18,0.16,0.58,2555968.0,HSI,17836.65,18079.0,18102.28,17766.22,17396.86,682.14,3.92,1.93,2908680.0
2023-11-16,1.907,1.951,2.243,2.229,2.457,2.516,2.541,2.562,913027.0,5.2,56374.0,4.0,353659.0,4.4,502993.0,6.0,99.8,-0.2,-0.1,100.4,99.9,-0.1,-0.1,100.4,99.5,-0.5,-0.1,100.2,-2.6,-3.0,-6.2,-2.3,-3.0,-0.9,-1.2,0.4,0.4,-2.0,0.0,0.1,2.4,0.4,-0.2,-0.1,-0.3,0.1,0.0,-0.1,-3.1,-4.0,-7.8,-4.7,-3.3,0.1,0.5,1.3,0.6,-0.9,108565.35,10.2,-0.63,674696.07,1.9,-0.55,2882276.07,10.3,-0.5,18441.0,311919.0,374.17,2.23,2.2,2.18,2.22,2.26,SPX,4497.08,4508.24,4511.99,4487.83,4502.88,5.36,0.12,0.54,2502114.0,HSI,18174.69,17832.82,18174.69,17722.86,18079.0,-246.18,-1.36,2.5,1880199.0
2023-11-17,1.8822,1.9622,2.3767,2.23,2.4611,2.52,2.5422,2.5622,913027.0,5.2,56374.0,4.0,353659.0,4.4,502993.0,6.0,99.8,-0.2,-0.1,100.4,99.9,-0.1,-0.1,100.4,99.5,-0.5,-0.1,100.2,-2.6,-3.0,-6.2,-2.3,-3.0,-0.9,-1.2,0.4,0.4,-2.0,0.0,0.1,2.4,0.4,-0.2,-0.1,-0.3,0.1,0.0,-0.1,-3.1,-4.0,-7.8,-4.7,-3.3,0.1,0.5,1.3,0.6,-0.9,108565.35,10.2,-0.63,674696.07,1.9,-0.55,2882276.07,10.3,-0.5,18441.0,311919.0,374.17,2.22,2.19,2.16,2.2,2.24,SPX,4509.55,4514.02,4520.12,4499.66,4508.24,5.78,0.13,0.45,2273204.0,HSI,17584.32,17454.19,17631.04,17413.46,17832.82,-378.63,-2.12,1.22,1945035.0
2023-11-20,1.897,1.962,2.351,2.223,2.461,2.52,2.541,2.561,913027.0,5.2,56374.0,4.0,353659.0,4.4,502993.0,6.0,99.8,-0.2,-0.1,100.4,99.9,-0.1,-0.1,100.4,99.5,-0.5,-0.1,100.2,-2.6,-3.0,-6.2,-2.3,-3.0,-0.9,-1.2,0.4,0.4,-2.0,0.0,0.1,2.4,0.4,-0.2,-0.1,-0.3,0.1,0.0,-0.1,-3.1,-4.0,-7.8,-4.7,-3.3,0.1,0.5,1.3,0.6,-0.9,108565.35,10.2,-0.63,674696.07,1.9,-0.55,2882276.07,10.3,-0.5,18441.0,311919.0,374.17,2.18,2.15,2.12,2.16,2.2,SPX,4511.7,4547.38,4557.11,4510.36,4514.02,33.36,0.74,1.04,2183095.0,HSI,17625.84,17778.07,17788.9,17532.73,17454.19,323.88,1.86,1.47,1964566.0
2023-11-21,1.89,1.961,2.384,2.221,2.461,2.521,2.541,2.561,913027.0,5.2,56374.0,4.0,353659.0,4.4,502993.0,6.0,99.8,-0.2,-0.1,100.4,99.9,-0.1,-0.1,100.4,99.5,-0.5,-0.1,100.2,-2.6,-3.0,-6.2,-2.3,-3.0,-0.9,-1.2,0.4,0.4,-2.0,0.0,0.1,2.4,0.4,-0.2,-0.1,-0.3,0.1,0.0,-0.1,-3.1,-4.0,-7.8,-4.7,-3.3,0.1,0.5,1.3,0.6,-0.9,108565.35,10.2,-0.63,674696.07,1.9,-0.55,2882276.07,10.3,-0.5,18441.0,311919.0,374.17,2.22,2.19,2.16,2.2,2.24,SPX,4538.77,4538.19,4542.14,4525.51,4547.38,-9.19,-0.2,0.37,2059444.0,HSI,17932.54,17733.89,18057.62,17689.01,17778.07,-44.18,-0.25,2.07,2090432.0
2023-11-22,1.899,1.997,2.471,2.224,2.462,2.521,2.542,2.562,913027.0,5.2,56374.0,4.0,353659.0,4.4,502993.0,6.0,99.8,-0.2,-0.1,100.4,99.9,-0.1,-0.1,100.4,99.5,-0.5,-0.1,100.2,-2.6,-3.0,-6.2,-2.3,-3.0,-0.9,-1.2,0.4,0.4,-2.0,0.0,0.1,2.4,0.4,-0.2,-0.1,-0.3,0.1,0.0,-0.1,-3.1,-4.0,-7.8,-4.7,-3.3,0.1,0.5,1.3,0.6,-0.9,108565.35,10.2,-0.63,674696.07,1.9,-0.55,2882276.07,10.3,-0.5,18441.0,311919.0,374.17,2.23,2.19,2.16,2.17,2.2,SPX,4553.04,4556.62,4568.43,4545.05,4538.19,18.43,0.41,0.52,1886910.0,HSI,17736.4,17734.6,17796.86,17650.49,17733.89,0.71,0.0,0.83,1235838.0
2023-11-23,1.896,1.949,2.564,2.226,2.462,2.521,2.541,2.561,913027.0,5.2,56374.0,4.0,353659.0,4.4,502993.0,6.0,99.8,-0.2,-0.1,100.4,99.9,-0.1,-0.1,100.4,99.5,-0.5,-0.1,100.2,-2.6,-3.0,-6.2,-2.3,-3.0,-0.9,-1.2,0.4,0.4,-2.0,0.0,0.1,2.4,0.4,-0.2,-0.1,-0.3,0.1,0.0,-0.1,-3.1,-4.0,-7.8,-4.7,-3.3,0.1,0.5,1.3,0.6,-0.9,108565.35,10.2,-0.63,674696.07,1.9,-0.55,2882276.07,10.3,-0.5,18441.0,311919.0,374.17,2.23,2.19,2.16,2.17,2.2,SPX,4553.04,4556.62,4568.43,4545.05,4538.19,18.43,0.41,0.52,1886910.0,HSI,17680.05,17910.84,17927.36,17577.31,17734.6,176.24,0.99,1.97,1671974.0
2023-11-24,1.837,2.195,2.669,2.236,2.462,2.521,2.541,2.561,913027.0,5.2,56374.0,4.0,353659.0,4.4,502993.0,6.0,99.8,-0.2,-0.1,100.4,99.9,-0.1,-0.1,100.4,99.5,-0.5,-0.1,100.2,-2.6,-3.0,-6.2,-2.3,-3.0,-0.9,-1.2,0.4,0.4,-2.0,0.0,0.1,2.4,0.4,-0.2,-0.1,-0.3,0.1,0.0,-0.1,-3.1,-4.0,-7.8,-4.7,-3.3,0.1,0.5,1.3,0.6,-0.9,108565.35,10.2,-0.63,674696.07,1.9,-0.55,2882276.07,10.3,-0.5,18441.0,311919.0,374.17,2.28,2.24,2.21,2.22,2.25,SPX,4555.84,4559.34,4560.31,4552.8,4556.62,2.72,0.06,0.16,883871.63,HSI,17771.75,17559.42,17771.75,17545.61,17910.84,-351.42,-1.96,1.26,1298212.0
2023-11-27,1.809,2.094,2.699,2.255,2.463,2.523,2.543,2.563,913027.0,5.2,56374.0,4.0,353659.0,4.4,502993.0,6.0,99.8,-0.2,-0.1,100.4,99.9,-0.1,-0.1,100.4,99.5,-0.5,-0.1,100.2,-2.6,-3.0,-6.2,-2.3,-3.0,-0.9,-1.2,0.4,0.4,-2.0,0.0,0.1,2.4,0.4,-0.2,-0.1,-0.3,0.1,0.0,-0.1,-3.1,-4.0,-7.8,-4.7,-3.3,0.1,0.5,1.3,0.6,-0.9,108565.35,10.2,-0.63,674696.07,1.9,-0.55,2882276.07,10.3,-0.5,18441.0,311919.0,374.17,2.26,2.21,2.18,2.19,2.22,SPX,4554.86,4550.43,4560.52,4546.32,4559.34,-8.91,-0.2,0.31,2000833.0,HSI,17677.52,17525.06,17677.52,17358.24,17559.42,-34.36,-0.2,1.82,1502728.0
2023-11-28,1.711,2.051,2.759,2.267,2.465,2.524,2.544,2.564,913027.0,5.2,56374.0,4.0,353659.0,4.4,502993.0,6.0,99.8,-0.2,-0.1,100.4,99.9,-0.1,-0.1,100.4,99.5,-0.5,-0.1,100.2,-2.6,-3.0,-6.2,-2.3,-3.0,-0.9,-1.2,0.4,0.4,-2.0,0.0,0.1,2.4,0.4,-0.2,-0.1,-0.3,0.1,0.0,-0.1,-3.1,-4.0,-7.8,-4.7,-3.3,0.1,0.5,1.3,0.6,-0.9,108565.35,10.2,-0.63,674696.07,1.9,-0.55,2882276.07,10.3,-0.5,18441.0,311919.0,374.17,2.14,2.13,2.12,2.17,2.21,SPX,4545.55,4554.89,4568.14,4540.51,4550.43,4.46,0.1,0.61,2097873.0,HSI,17541.48,17354.14,17541.48,17303.82,17525.06,-170.92,-0.98,1.36,1785765.0
2023-11-29,1.608,2.076,2.815,2.279,2.481,2.525,2.544,2.564,913027.0,5.2,56374.0,4.0,353659.0,4.4,502993.0,6.0,99.8,-0.2,-0.1,100.4,99.9,-0.1,-0.1,100.4,99.5,-0.5,-0.1,100.2,-2.6,-3.0,-6.2,-2.3,-3.0,-0.9,-1.2,0.4,0.4,-2.0,0.0,0.1,2.4,0.4,-0.2,-0.1,-0.3,0.1,0.0,-0.1,-3.1,-4.0,-7.8,-4.7,-3.3,0.1,0.5,1.3,0.6,-0.9,108565.35,10.2,-0.63,674696.07,1.9,-0.55,2882276.07,10.3,-0.5,18441.0,311919.0,374.17,2.08,2.07,2.06,2.11,2.15,SPX,4571.84,4550.58,4587.64,4547.15,4554.89,-4.31,-0.09,0.89,2423616.0,HSI,17359.08,16993.44,17359.08,16881.98,17354.14,-360.7,-2.08,2.75,2810137.0
2023-11-30,1.858,2.166,2.836,2.297,2.493,2.527,2.544,2.564,913027.0,5.2,56374.0,4.0,353659.0,4.4,502993.0,6.0,99.5,-0.5,-0.5,100.3,99.6,-0.4,-0.5,100.3,99.2,-0.8,-0.4,100.1,-3.0,-3.4,-7.3,-3.2,-3.1,-1.2,-1.7,0.1,0.2,-2.2,-0.3,-0.3,-0.3,-0.9,-0.1,-0.2,-0.3,-0.1,0.0,-0.2,-3.1,-3.9,-7.8,-4.5,-3.3,0.0,0.3,1.2,0.6,-1.1,110225.18,10.4,1.53,675903.41,1.3,0.18,2912014.22,10.0,1.03,24554.0,336473.0,376.39,2.16,2.15,2.14,2.18,2.22,SPX,4554.87,4567.8,4569.89,4537.24,4550.58,17.22,0.38,0.72,3541779.0,HSI,16985.18,17042.88,17068.26,16863.05,16993.44,49.44,0.29,1.21,3013993.0
2023-12-01,1.618,1.795,2.064,2.302,2.503,2.53,2.545,2.565,913027.0,5.2,56374.0,4.0,353659.0,4.4,502993.0,6.0,99.5,-0.5,-0.5,100.3,99.6,-0.4,-0.5,100.3,99.2,-0.8,-0.4,100.1,-3.0,-3.4,-7.3,-3.2,-3.1,-1.2,-1.7,0.1,0.2,-2.2,-0.3,-0.3,-0.3,-0.9,-0.1,-0.2,-0.3,-0.1,0.0,-0.2,-3.1,-3.9,-7.8,-4.5,-3.3,0.0,0.3,1.2,0.6,-1.1,110225.18,10.4,1.53,675903.41,1.3,0.18,2912014.22,10.0,1.03,24554.0,336473.0,376.39,2.02,2.01,2.0,2.07,2.12,SPX,4559.43,4594.63,4599.39,4554.71,4567.8,26.83,0.59,0.98,2505722.0,HSI,17019.17,16830.3,17038.98,16830.3,17042.88,-212.58,-1.25,1.22,2434411.0
2023-12-04,1.724,1.759,1.963,2.308,2.519,2.539,2.548,2.567,913027.0,5.2,56374.0,4.0,353659.0,4.4,502993.0,6.0,99.5,-0.5,-0.5,100.3,99.6,-0.4,-0.5,100.3,99.2,-0.8,-0.4,100.1,-3.0,-3.4,-7.3,-3.2,-3.1,-1.2,-1.7,0.1,0.2,-2.2,-0.3,-0.3,-0.3,-0.9,-0.1,-0.2,-0.3,-0.1,0.0,-0.2,-3.1,-3.9,-7.8,-4.5,-3.3,0.0,0.3,1.2,0.6,-1.1,110225.18,10.4,1.53,675903.41,1.3,0.18,2912014.22,10.0,1.03,24554.0,336473.0,376.39,2.1,2.09,2.07,2.13,2.17,SPX,4564.37,4569.78,4572.37,4546.72,4594.63,-24.85,-0.54,0.56,2465569.0,HSI,16919.08,16646.05,16941.91,16617.03,16830.3,-184.25,-1.09,1.93,2476132.0
2023-12-05,1.714,1.816,1.999,2.327,2.533,2.55,2.554,2.571,913027.0,5.2,56374.0,4.0,353659.0,4.4,502993.0,6.0,99.5,-0.5,-0.5,100.3,99.6,-0.4,-0.5,100.3,99.2,-0.8,-0.4,100.1,-3.0,-3.4,-7.3,-3.2,-3.1,-1.2,-1.7,0.1,0.2,-2.2,-0.3,-0.3,-0.3,-0.9,-0.1,-0.2,-0.3,-0.1,0.0,-0.2,-3.1,-3.9,-7.8,-4.5,-3.3,0.0,0.3,1.2,0.6,-1.1,110225.18,10.4,1.53,675903.41,1.3,0.18,2912014.22,10.0,1.03,24554.0,336473.0,376.39,2.05,2.03,2.01,2.04,2.08,SPX,4557.25,4567.18,4578.56,4551.68,4569.78,-2.6,-0.06,0.59,2322322.0,HSI,16606.54,16327.86,16606.54,16228.52,16646.05,-318.19,-1.91,2.27,2682380.0
2023-12-06,1.606,1.763,2.064,2.34,2.537,2.561,2.561,2.577,913027.0,5.2,56374.0,4.0,353659.0,4.4,502993.0,6.0,99.5,-0.5,-0.5,100.3,99.6,-0.4,-0.5,100.3,99.2,-0.8,-0.4,100.1,-3.0,-3.4,-7.3,-3.2,-3.1,-1.2,-1.7,0.1,0.2,-2.2,-0.3,-0.3,-0.3,-0.9,-0.1,-0.2,-0.3,-0.1,0.0,-0.2,-3.1,-3.9,-7.8,-4.5,-3.3,0.0,0.3,1.2,0.6,-1.1,110225.18,10.4,1.53,675903.41,1.3,0.18,2912014.22,10.0,1.03,24554.0,336473.0,376.39,2.07,2.01,1.98,1.99,2.02,SPX,4586.23,4549.34,4590.74,4546.5,4567.18,-17.84,-0.39,0.97,2383220.0,HSI,16311.96,16463.26,16600.36,16234.84,16327.86,135.4,0.83,2.24,1986769.0
2023-12-07,1.619,1.755,2.254,2.354,2.554,2.581,2.578,2.6,913027.0,5.2,56374.0,4.0,353659.0,4.4,502993.0,6.0,99.5,-0.5,-0.5,100.3,99.6,-0.4,-0.5,100.3,99.2,-0.8,-0.4,100.1,-3.0,-3.4,-7.3,-3.2,-3.1,-1.2,-1.7,0.1,0.2,-2.2,-0.3,-0.3,-0.3,-0.9,-0.1,-0.2,-0.3,-0.1,0.0,-0.2,-3.1,-3.9,-7.8,-4.5,-3.3,0.0,0.3,1.2,0.6,-1.1,110225.18,10.4,1.53,675903.41,1.3,0.18,2912014.22,10.0,1.03,24554.0,336473.0,376.39,2.05,2.0,1.97,1.99,2.02,SPX,4568.84,4585.59,4590.92,4565.22,4549.34,36.25,0.8,0.56,2457048.0,HSI,16376.44,16345.89,16376.44,16157.98,16463.26,-117.37,-0.71,1.33,1947346.0
2023-12-08,1.63,1.798,2.281,2.372,2.564,2.596,2.594,2.621,913027.0,5.2,56374.0,4.0,353659.0,4.4,502993.0,6.0,99.5,-0.5,-0.5,100.3,99.6,-0.4,-0.5,100.3,99.2,-0.8,-0.4,100.1,-3.0,-3.4,-7.3,-3.2,-3.1,-1.2,-1.7,0.1,0.2,-2.2,-0.3,-0.3,-0.3,-0.9,-0.1,-0.2,-0.3,-0.1,0.0,-0.2,-3.1,-3.9,-7.8,-4.5,-3.3,0.0,0.3,1.2,0.6,-1.1,110225.18,10.4,1.53,675903.41,1.3,0.18,2912014.22,10.0,1.03,24554.0,336473.0,376.39,2.13,2.07,2.02,2.03,2.05,SPX,4576.2,4604.37,4609.23,4574.06,4585.59,18.78,0.41,0.77,2307905.0,HSI,16373.44,16334.37,16464.14,16249.15,16345.89,-11.52,-0.07,1.32,1877236.0
2023-12-11,1.755,1.855,2.207,2.411,2.572,2.607,2.605,2.635,913027.0,5.2,56374.0,4.0,353659.0,4.4,502993.0,6.0,99.5,-0.5,-0.5,100.3,99.6,-0.4,-0.5,100.3,99.2,-0.8,-0.4,100.1,-3.0,-3.4,-7.3,-3.2,-3.1,-1.2,-1.7,0.1,0.2,-2.2,-0.3,-0.3,-0.3,-0.9,-0.1,-0.2,-0.3,-0.1,0.0,-0.2,-3.1,-3.9,-7.8,-4.5,-3.3,0.0,0.3,1.2,0.6,-1.1,110225.18,10.4,1.53,675903.41,1.3,0.18,2912014.22,10.0,1.03,24554.0,336473.0,376.39,2.14,2.08,2.04,2.05,2.09,SPX,4593.39,4622.44,4623.71,4593.39,4604.37,18.07,0.39,0.66,2421574.0,HSI,16149.06,16201.49,16276.88,15972.31,16334.37,-132.88,-0.81,1.86,2532291.0
2023-12-12,1.761,1.839,2.298,2.439,2.585,2.616,2.612,2.644,913027.0,5.2,56374.0,4.0,353659.0,4.4,502993.0,6.0,99.5,-0.5,-0.5,100.3,99.6,-0.4,-0.5,100.3,99.2,-0.8,-0.4,100.1,-3.0,-3.4,-7.3,-3.2,-3.1,-1.2,-1.7,0.1,0.2,-2.2,-0.3,-0.3,-0.3,-0.9,-0.1,-0.2,-0.3,-0.1,0.0,-0.2,-3.1,-3.9,-7.8,-4.5,-3.3,0.0,0.3,1.2,0.6,-1.1,110225.18,10.4,1.53,675903.41,1.3,0.18,2912014.22,10.0,1.03,24554.0,336473.0,376.39,2.15,2.08,2.04,2.05,2.09,SPX,4618.3,4643.7,4643.93,4608.09,4622.44,21.26,0.46,0.78,2348740.0,HSI,16236.06,16374.5,16420.97,16157.68,16201.49,173.01,1.07,1.63,1980792.0
2023-12-13,1.634,1.789,2.299,2.445,2.593,2.626,2.618,2.647,913027.0,5.2,56374.0,4.0,353659.0,4.4,502993.0,6.0,99.5,-0.5,-0.5,100.3,99.6,-0.4,-0.5,100.3,99.2,-0.8,-0.4,100.1,-3.0,-3.4,-7.3,-3.2,-3.1,-1.2,-1.7,0.1,0.2,-2.2,-0.3,-0.3,-0.3,-0.9,-0.1,-0.2,-0.3,-0.1,0.0,-0.2,-3.1,-3.9,-7.8,-4.5,-3.3,0.0,0.3,1.2,0.6,-1.1,110225.18,10.4,1.53,675903.41,1.3,0.18,2912014.22,10.0,1.03,24554.0,336473.0,376.39,1.92,1.9,1.88,1.94,2.0,SPX,4646.2,4707.09,4709.69,4643.23,4643.7,63.39,1.37,1.43,2968692.0,HSI,16311.71,16228.75,16326.95,16145.25,16374.5,-145.75,-0.89,1.11,1863333.0
2023-12-14,1.628,1.763,2.219,2.451,2.597,2.626,2.621,2.649,913027.0,5.2,56374.0,4.0,353659.0,4.4,502993.0,6.0,99.5,-0.5,-0.5,100.3,99.6,-0.4,-0.5,100.3,99.2,-0.8,-0.4,100.1,-3.0,-3.4,-7.3,-3.2,-3.1,-1.2,-1.7,0.1,0.2,-2.2,-0.3,-0.3,-0.3,-0.9,-0.1,-0.2,-0.3,-0.1,0.0,-0.2,-3.1,-3.9,-7.8,-4.5,-3.3,0.0,0.3,1.2,0.6,-1.1,110225.18,10.4,1.53,675903.41,1.3,0.18,2912014.22,10.0,1.03,24554.0,336473.0,376.39,1.72,1.71,1.7,1.77,1.82,SPX,4721.04,4719.55,4738.57,4694.34,4707.09,12.46,0.26,0.94,3861365.0,HSI,16419.74,16402.19,16577.75,16319.22,16228.75,173.44,1.07,1.59,2341652.0
2023-12-15,1.594,1.753,2.087,2.454,2.601,2.626,2.621,2.649,913027.0,5.2,56374.0,4.0,353659.0,4.4,502993.0,6.0,99.5,-0.5,-0.5,100.3,99.6,-0.4,-0.5,100.3,99.2,-0.8,-0.4,100.1,-3.0,-3.4,-7.3,-3.2,-3.1,-1.2,-1.7,0.1,0.2,-2.2,-0.3,-0.3,-0.3,-0.9,-0.1,-0.2,-0.3,-0.1,0.0,-0.2,-3.1,-3.9,-7.8,-4.5,-3.3,0.0,0.3,1.2,0.6,-1.1,110225.18,10.4,1.53,675903.41,1.3,0.18,2912014.22,10.0,1.03,24554.0,336473.0,376.39,1.74,1.71,1.69,1.76,1.82,SPX,4714.23,4719.19,4725.53,4704.69,4719.55,-0.36,-0.01,0.44,5291443.0,HSI,16610.7,16792.19,16964.33,16610.7,16402.19,390.0,2.38,2.16,3900268.0
2023-12-18,1.623,1.818,2.554,2.464,2.603,2.626,2.624,2.649,913027.0,5.2,56374.0,4.0,353659.0,4.4,502993.0,6.0,99.5,-0.5,-0.5,100.3,99.6,-0.4,-0.5,100.3,99.2,-0.8,-0.4,100.1,-3.0,-3.4,-7.3,-3.2,-3.1,-1.2,-1.7,0.1,0.2,-2.2,-0.3,-0.3,-0.3,-0.9,-0.1,-0.2,-0.3,-0.1,0.0,-0.2,-3.1,-3.9,-7.8,-4.5,-3.3,0.0,0.3,1.2,0.6,-1.1,110225.18,10.4,1.53,675903.41,1.3,0.18,2912014.22,10.0,1.03,24554.0,336473.0,376.39,1.76,1.75,1.74,1.81,1.87,SPX,4725.58,4740.56,4749.52,4725.58,4719.19,21.37,0.45,0.51,2431570.0,HSI,16669.82,16629.23,16713.41,16572.88,16792.19,-162.96,-0.97,0.84,1566620.0
2023-12-19,1.57,1.767,2.429,2.468,2.601,2.627,2.626,2.65,913027.0,5.2,56374.0,4.0,353659.0,4.4,502993.0,6.0,99.5,-0.5,-0.5,100.3,99.6,-0.4,-0.5,100.3,99.2,-0.8,-0.4,100.1,-3.0,-3.4,-7.3,-3.2,-3.1,-1.2,-1.7,0.1,0.2,-2.2,-0.3,-0.3,-0.3,-0.9,-0.1,-0.2,-0.3,-0.1,0.0,-0.2,-3.1,-3.9,-7.8,-4.5,-3.3,0.0,0.3,1.2,0.6,-1.1,110225.18,10.4,1.53,675903.41,1.3,0.18,2912014.22,10.0,1.03,24554.0,336473.0,376.39,1.77,1.75,1.74,1.81,1.87,SPX,4743.72,4768.37,4768.69,4743.72,4740.56,27.81,0.59,0.53,2343967.0,HSI,16551.44,16505.0,16579.55,16408.02,16629.23,-124.23,-0.75,1.03,1521453.0
2023-12-20,1.592,1.784,2.429,2.472,2.601,2.627,2.629,2.65,913027.0,5.2,56374.0,4.0,353659.0,4.4,502993.0,6.0,99.5,-0.5,-0.5,100.3,99.6,-0.4,-0.5,100.3,99.2,-0.8,-0.4,100.1,-3.0,-3.4,-7.3,-3.2,-3.1,-1.2,-1.7,0.1,0.2,-2.2,-0.3,-0.3,-0.3,-0.9,-0.1,-0.2,-0.3,-0.1,0.0,-0.2,-3.1,-3.9,-7.8,-4.5,-3.3,0.0,0.3,1.2,0.6,-1.1,110225.18,10.4,1.53,675903.41,1.3,0.18,2912014.22,10.0,1.03,24554.0,336473.0,376.39,1.7,1.69,1.67,1.76,1.83,SPX,4764.73,4698.35,4778.01,4697.82,4768.37,-70.02,-1.47,1.68,2481585.0,HSI,16647.95,16613.81,16741.05,16549.49,16505.0,108.81,0.66,1.16,1647321.0
