trade_date,market_din_sh_ts_code,market_din_sh_trade_date,market_din_sh_total_mv,market_din_sh_float_mv,market_din_sh_total_share,market_din_sh_float_share,market_din_sh_free_share,market_din_sh_turnover_rate,market_din_sh_turnover_rate_f,market_din_sh_pe,market_din_sh_pe_ttm,market_din_sh_pb,market_din_sz_ts_code,market_din_sz_trade_date,market_din_sz_total_mv,market_din_sz_float_mv,market_din_sz_total_share,market_din_sz_float_share,market_din_sz_free_share,market_din_sz_turnover_rate,market_din_sz_turnover_rate_f,market_din_sz_pe,market_din_sz_pe_ttm,market_din_sz_pb,market_flow_trade_date,market_flow_net_amount,market_flow_net_amount_rate,market_flow_buy_elg_amount,market_flow_buy_elg_amount_rate,market_flow_buy_lg_amount,market_flow_buy_lg_amount_rate,market_flow_buy_md_amount,market_flow_buy_md_amount_rate,market_flow_buy_sm_amount,market_flow_buy_sm_amount_rate,market_margin_sh_rzye,market_margin_sh_rzmre,market_margin_sh_rzche,market_margin_sh_rqye,market_margin_sh_rqmcl,market_margin_sh_rzrqye,market_margin_sh_rqyl,market_margin_sz_rzye,market_margin_sz_rzmre,market_margin_sz_rzche,market_margin_sz_rqye,market_margin_sz_rqmcl,market_margin_sz_rzrqye,market_margin_sz_rqyl
2024-01-05,000001.SH,20240105,53602057378369.0,40885720233758.0,5667466327715.0,4442276152224.0,1750869923255.0,0.66,1.66,12.38,12.39,1.21,399001.SZ,20240105,18840302530886.0,15797529611033.0,1287350572440.0,1110116539911.0,637491717797.0,0.9,1.56,19.65,20.07,2.02,20240105,-32776323584.0,-4.45,-14277032192.0,-1.94,-18499291392.0,-2.51,2095190016.0,0.28,30681133056.0,4.17,828709528427.0,25073487249.0,28488986608.0,44597581484.0,823692191.0,873307109911.0,6596241529.0,749811422159.0,23950014469.0,28917585551.0,24616243316.0,245284523.0,774427665475.0,2919117435.0
2024-01-08,000001.SH,20240108,52973865367800.0,40351654973080.0,5667875448196.0,4445342560615.0,1751157826152.0,0.58,1.48,12.24,12.25,1.19,399001.SZ,20240108,18496556845928.0,15507942555491.0,1287351694524.0,1110248128142.0,637492808756.0,0.9,1.56,19.29,19.7,1.99,20240108,-24159524864.0,-3.67,-10355284224.0,-1.57,-13804240640.0,-2.1,4804042752.0,0.73,19355480064.0,2.94,828972334142.0,23302087686.0,23012939526.0,43706321644.0,885529774.0,872678655786.0,6662116273.0,749956642221.0,21898995225.0,21735792168.0,24232433431.0,264766205.0,774189075652.0,2917395849.0
2024-01-09,000001.SH,20240109,53051535479190.0,40437673853315.0,5667877411150.0,4445409508277.0,1751164443114.0,0.57,1.45,12.25,12.26,1.19,399001.SZ,20240109,18548984391262.0,15549635269257.0,1287352230242.0,1110250603885.0,637495301999.0,0.85,1.48,19.35,19.76,1.99,20240109,-11314679552.0,-1.68,-2449055744.0,-0.36,-8865623808.0,-1.31,60416000.0,0.01,11254263808.0,1.67,826897619326.0,22313020121.0,24385522518.0,44175523085.0,969865539.0,871073142411.0,6768605717.0,748671548009.0,22043325760.0,23319618274.0,24621690174.0,300764556.0,773293238183.0,2963175039.0
2024-01-10,000001.SH,20240110,52715683447101.0,40234377704965.0,5667831821210.0,4445770782807.0,1751348886110.0,0.53,1.34,12.18,12.19,1.19,399001.SZ,20240110,18451456505979.0,15469094334434.0,1287352230242.0,1110250689220.0,637488115934.0,0.78,1.37,19.24,19.65,1.98,20240110,-14605333760.0,-2.26,-4048823552.0,-0.63,-10556510208.0,-1.63,-2253242368.0,-0.35,16858570752.0,2.61,825873985989.0,21436155506.0,22455602034.0,43836603508.0,852812795.0,869710589497.0,6799798454.0,747024214530.0,20870493200.0,22509745324.0,24651088169.0,274112992.0,771675302699.0,2974417387.0
2024-01-11,000001.SH,20240111,52780150948866.0,40334423837158.0,5667733526408.0,4445667573599.0,1751184323839.0,0.58,1.46,12.19,12.2,1.19,399001.SZ,20240111,18700829834303.0,15670554758439.0,1287352230242.0,1110250692970.0,637488115934.0,0.9,1.56,19.5,19.92,2.01,20240111,9581132288.0,1.35,9841754880.0,1.38,-260622592.0,-0.04,-8491618304.0,-1.19,-1089519616.0,-0.15,826638502547.0,24883034044.0,24113901608.0,44165915016.0,868170996.0,870804417563.0,6772029359.0,747029332363.0,26521511135.0,26567425877.0,25139887250.0,307010381.0,772169219613.0,2964241010.0
2024-01-12,000001.SH,20240112,52722315752815.0,40286824248723.0,5667771417482.0,4445984639873.0,1751286673639.0,0.56,1.42,12.18,12.19,1.19,399001.SZ,20240112,18605959511455.0,15584082823742.0,1287356365702.0,1110257210251.0,637494633215.0,0.81,1.42,19.41,19.82,2.0,20240112,-22110063872.0,-3.27,-8358911744.0,-1.24,-13751152128.0,-2.03,80777216.0,0.01,22029291520.0,3.26,823748027298.0,21746731504.0,24627588837.0,43981742694.0,793319581.0,867729769992.0,6770998598.0,744864324375.0,23369124224.0,25527416367.0,24976326659.0,278005184.0,769840651034.0,2985910116.0
2024-01-15,000001.SH,20240115,52862787582750.0,40352096416913.0,5667772738139.0,4446948806329.0,1751413530918.0,0.53,1.34,12.21,12.22,1.19,399001.SZ,20240115,18537870228635.0,15534632874396.0,1287356365702.0,1110257210251.0,637481963933.0,0.74,1.28,19.33,19.75,1.99,20240115,-7649490432.0,-1.25,-1211352064.0,-0.2,-6438138368.0,-1.05,-375816192.0,-0.06,8025300992.0,1.31,824041494146.0,20414361121.0,20115162475.0,43414705673.0,754958865.0,867456199819.0,6755764021.0,745558613765.0,19849710038.0,19621955051.0,24760322865.0,274171242.0,770318936630.0,2986535474.0
2024-01-16,000001.SH,20240116,53017477518799.0,40469168764016.0,5667767160286.0,4446951571080.0,1751208339330.0,0.62,1.57,12.25,12.25,1.19,399001.SZ,20240116,18594210987019.0,15585776325044.0,1287351163033.0,1110252253676.0,637477007358.0,0.88,1.54,19.39,19.81,2.0,20240116,-25324106240.0,-3.7,-8928631808.0,-1.3,-16395474432.0,-2.39,943394816.0,0.14,24380706816.0,3.56,822191705187.0,22594152644.0,24439486683.0,43792314072.0,961951768.0,865984019259.0,6806837108.0,744880103813.0,22620381136.0,23322066060.0,25123730793.0,330691024.0,770003834606.0,3029155806.0
2024-01-17,000001.SH,20240117,51981745604419.0,39638540551859.0,5667859926709.0,4446957403375.0,1751290164098.0,0.56,1.43,12.01,12.01,1.17,399001.SZ,20240117,18126895116898.0,15201121695750.0,1287350780799.0,1110272439642.0,637499973418.0,0.83,1.44,18.91,19.31,1.95,20240117,-36723372032.0,-5.76,-16135458304.0,-2.53,-20587913728.0,-3.23,5434093568.0,0.85,31289274368.0,4.91,822893295095.0,23733984762.0,23026152619.0,42864483526.0,930730296.0,865757778621.0,6889330622.0,743651874408.0,21040346828.0,22257941108.0,24269374180.0,257605284.0,767921248588.0,3033053465.0
2024-01-18,000001.SH,20240118,52224299693279.0,39838313131371.0,5668013889576.0,4448332444589.0,1751801737719.0,0.85,2.16,12.06,12.07,1.17,399001.SZ,20240118,18277115482713.0,15335665398638.0,1287342961640.0,1110374200433.0,637600604509.0,1.21,2.1,19.06,19.47,1.96,20240118,-13174957824.0,-1.52,-1063184128.0,-0.12,-12111773696.0,-1.4,1289302016.0,0.15,11885658112.0,1.37,819022418564.0,31033922602.0,34895731636.0,43743457679.0,1191892679.0,862765876243.0,7075842858.0,740788473112.0,28311221450.0,31158068496.0,25297196100.0,378135694.0,766085669212.0,3125471233.0
2024-01-19,000001.SH,20240119,51990340945245.0,39669879606220.0,5668105183994.0,4448745510469.0,1751735733426.0,0.58,1.46,12.01,12.02,1.17,399001.SZ,20240119,18162838900890.0,15243718851637.0,1287343060851.0,1110374299644.0,637600703720.0,0.88,1.52,18.94,19.35,1.95,20240119,-18412698368.0,-2.76,-6344430592.0,-0.95,-12068267776.0,-1.81,2432700416.0,0.36,15979991040.0,2.4,815717641554.0,21406253320.0,24704548793.0,43641546854.0,987421448.0,859359188408.0,7145136062.0,736772528307.0,21055408425.0,25136949685.0,25086912577.0,330834165.0,761859440884.0,3174674221.0
