indiv_din_ts_code,indiv_din_trade_date,indiv_din_close,indiv_din_turnover_rate,indiv_din_turnover_rate_f,indiv_din_volume_ratio,indiv_din_pe,indiv_din_pe_ttm,indiv_din_pb,indiv_din_ps,indiv_din_ps_ttm,indiv_din_dv_ratio,indiv_din_dv_ttm,indiv_din_total_share,indiv_din_float_share,indiv_din_free_share,indiv_din_total_mv,indiv_din_circ_mv
002594.SZ,20240318,218.03,1.6919,2.4061,0.93,38.1843,22.1326,4.8879,1.4968,1.0969,0.5238,0.5238,291114.2855,116426.2051,81869.3161,63471647.6676,25384405.498
002594.SZ,20240315,209.47,1.2594,1.791,0.75,36.6852,21.2637,4.696,1.438,1.0538,0.5452,0.5452,291114.2855,116426.2051,81869.3161,60979709.3837,24387797.1823
002594.SZ,20240314,212.08,1.8153,2.5816,1.22,37.1423,21.5286,4.7545,1.4559,1.067,0.5385,0.5385,291114.2855,116426.2051,81869.3161,61739517.6688,24691669.5776
002594.SZ,20240313,206.36,1.5273,2.1719,1.12,36.1405,20.948,4.6262,1.4166,1.0382,0.5534,0.5534,291114.2855,116426.2051,81869.3161,60074343.9558,24025711.6844
002594.SZ,20240312,205.1,2.1046,2.9929,1.76,35.9198,20.8201,4.598,1.408,1.0318,0.5568,0.5568,291114.2855,116426.2051,81869.3161,59707539.9561,23879014.666
002594.SZ,20240311,198.74,2.3885,3.3966,2.55,34.806,20.1745,4.4554,1.3643,0.9998,0.5746,0.5746,291114.2855,116426.2051,81869.3161,57856053.1003,23138544.0016
002594.SZ,20240308,188.09,0.5768,0.8202,0.56,32.9408,19.0934,4.2167,1.2912,0.9463,0.6072,0.6072,291114.2855,116426.2051,81869.3161,54755685.9597,21898604.9173
002594.SZ,20240307,188.89,0.8703,1.2377,0.82,33.0809,19.1746,4.2346,1.2967,0.9503,0.6046,0.6046,291114.2855,116426.2051,81869.3161,54988577.3881,21991745.8813
002594.SZ,20240306,191.65,0.8594,1.2219,0.73,33.5643,19.4547,4.2965,1.3157,0.9642,0.5959,0.5959,291114.2855,116476.4604,81919.5714,55792052.8161,22322713.6357
002594.SZ,20240305,190.82,1.2846,1.8265,1.0,33.4189,19.3705,4.2779,1.31,0.96,0.5985,0.5985,291114.2855,116476.4604,81919.5714,55550427.9591,22226038.1735
002594.SZ,20240304,189.27,1.0892,1.5487,0.82,33.1475,19.2131,4.2431,1.2993,0.9522,0.6034,0.6034,291114.2855,116476.4604,81919.5714,55099200.8166,22045499.6599
002594.SZ,20240301,192.18,1.0488,1.4912,0.82,33.6571,19.5085,4.3083,1.3193,0.9668,0.5942,0.5942,291114.2855,116476.4604,81919.5714,55946343.3874,22384446.1597
002594.SZ,20240229,191.2,1.0505,1.4937,0.87,33.4855,19.4091,4.2864,1.3126,0.9619,0.5973,0.5973,291114.2855,116476.4604,81919.5714,55661051.3876,22270299.2285
002594.SZ,20240228,188.0,1.4449,2.0544,1.23,32.925,19.0842,4.2146,1.2906,0.9458,0.6074,0.6074,291114.2855,116476.4604,81919.5714,54729485.674,21897574.5552
002594.SZ,20240227,193.7,1.7715,2.5188,1.75,33.9233,19.6628,4.3424,1.3297,0.9745,0.5896,0.5896,291114.2855,116476.4604,81919.5714,56388837.1014,22561490.3795
002594.SZ,20240226,186.0,1.3347,1.8977,1.41,32.5748,18.8812,4.1698,1.2769,0.9358,0.614,0.614,291114.2855,116476.4604,81919.5714,54147257.103,21664621.6344
002594.SZ,20240223,182.68,0.7828,1.113,0.78,31.9933,18.5442,4.0954,1.2541,0.9191,0.6251,0.6251,291114.2855,116476.4604,81919.5714,53180757.6751,21277919.7859
002594.SZ,20240222,182.99,0.6946,0.9876,0.61,32.0476,18.5756,4.1023,1.2562,0.9206,0.6241,0.6241,291114.2855,116476.4604,81919.5714,53271003.1036,21314027.4886
002594.SZ,20240221,183.0,1.268,1.8029,1.07,32.0494,18.5767,4.1025,1.2563,0.9207,0.624,0.624,291114.2855,116476.4604,81919.5714,53273914.2465,21315192.2532
002594.SZ,20240220,179.02,0.9732,1.3838,0.74,31.3523,18.1726,4.0133,1.229,0.9006,0.6379,0.6379,291114.2855,116476.4604,81919.5714,52115279.3902,20851615.9408
002594.SZ,20240219,183.5,1.0276,1.461,0.76,32.1369,18.6274,4.1138,1.2597,0.9232,0.6223,0.6223,291114.2855,116476.4604,81919.5714,53419471.3893,21373430.4834
002594.SZ,20240208,181.17,1.0238,1.4556,0.76,31.7289,18.3909,4.0615,1.2437,0.9115,0.6303,0.6303,291114.2855,116476.4604,81919.5714,52741175.104,21102040.3307
002594.SZ,20240207,179.56,1.3745,1.9543,1.06,31.4469,18.2275,4.0254,1.2327,0.9034,0.636,0.636,291114.2855,116476.4604,81919.5714,52272481.1044,20914513.2294
002594.SZ,20240206,175.87,1.5127,2.1508,1.15,30.8007,17.8529,3.9427,1.2073,0.8848,0.6493,0.6493,291114.2855,116476.4604,81919.5714,51198269.3909,20484715.0905
002594.SZ,20240205,168.0,1.5987,2.2732,1.28,29.4224,17.054,3.7663,1.1533,0.8452,0.6798,0.6798,291114.2855,116476.4604,81919.5714,48907199.964,19568045.3472
002594.SZ,20240202,167.0,1.2706,1.8065,1.07,29.2472,16.9525,3.7439,1.1464,0.8402,0.6838,0.6838,291114.2855,116476.4604,81919.5714,48616085.6785,19451568.8868
002594.SZ,20240201,170.89,1.0015,1.424,0.82,29.9285,17.3474,3.8311,1.1731,0.8597,0.6683,0.6683,291114.2855,116476.4604,81919.5714,49748520.2491,19904662.3178
002594.SZ,20240131,170.73,1.0763,1.5304,0.92,29.9005,17.3311,3.8275,1.172,0.8589,0.6689,0.6689,291114.2855,116476.4604,81919.5714,49701941.9634,19886026.0841
002594.SZ,20240130,171.97,1.6378,2.3286,1.59,30.1177,17.457,3.8553,1.1806,0.8652,0.6641,0.6641,291114.2855,116476.4604,81919.5714,50062923.6774,20030456.895
002594.SZ,20240129,178.44,1.2538,1.7828,1.25,31.2508,18.1138,4.0003,1.225,0.8977,0.64,0.64,291114.2855,116476.4604,81919.5714,51946433.1046,20784059.5938
002594.SZ,20240126,185.86,0.9947,1.4142,1.05,32.5503,18.867,4.1667,1.2759,0.9351,0.6144,0.6144,291114.2855,116476.4604,81919.5714,54106501.103,21648314.9299
002594.SZ,20240125,189.9,1.1227,1.5963,1.22,33.2578,19.2771,4.2572,1.3036,0.9554,0.6014,0.6014,291114.2855,116476.4604,81919.5714,55282602.8165,22118879.83
002594.SZ,20240124,188.7,0.8297,1.1797,0.81,33.0476,19.1553,4.2303,1.2954,0.9493,0.6052,0.6052,291114.2855,116476.4604,81919.5714,54933265.6739,21979108.0775
002594.SZ,20240123,187.85,0.9506,1.3516,0.97,32.8988,19.069,4.2113,1.2896,0.9451,0.6079,0.6079,291114.2855,116476.4604,81919.5714,54685818.5312,21880103.0861
002594.SZ,20240122,185.34,1.1353,1.6143,1.3,32.4592,18.8142,4.155,1.2723,0.9324,0.6162,0.6162,291114.2855,116476.4604,81919.5714,53955121.6746,21587747.1705
002594.SZ,20240119,189.34,0.6946,0.9876,0.78,33.1597,19.2202,4.2447,1.2998,0.9526,0.6031,0.6031,291114.2855,116476.4604,81919.5714,55119578.8166,22053653.0121
002594.SZ,20240118,190.48,0.9838,1.3988,1.02,33.3594,19.336,4.2702,1.3076,0.9583,0.5995,0.5995,291114.2855,116476.4604,81919.5714,55451449.102,22186436.177
002594.SZ,20240117,186.8,1.3805,1.9628,1.7,32.7149,18.9624,4.1877,1.2824,0.9398,0.6113,0.6113,291114.2855,116476.4604,81919.5714,54380148.5314,21757802.8027
002594.SZ,20240116,195.3,0.7195,1.0231,0.84,34.2035,19.8253,4.3783,1.3407,0.9825,0.5847,0.5847,291114.2855,116476.4604,81919.5714,56854619.9582,22747852.7161
002594.SZ,20240115,194.61,0.6029,0.8572,0.69,34.0827,19.7552,4.3628,1.336,0.9791,0.5868,0.5868,291114.2855,116476.4604,81919.5714,56653751.1012,22667483.9584
002594.SZ,20240112,195.87,0.7471,1.0623,0.81,34.3033,19.8831,4.3911,1.3446,0.9854,0.583,0.583,291114.2855,116476.4604,81919.5714,57020555.1009,22814244.2985
002594.SZ,20240111,196.78,1.3725,1.9514,1.71,34.4627,19.9755,4.4115,1.3509,0.99,0.5803,0.5803,291114.2855,116476.4604,81919.5714,57285469.1007,22920237.8775
002594.SZ,20240110,190.29,0.6131,0.8718,0.74,33.3261,19.3167,4.266,1.3063,0.9573,0.6001,0.6001,291114.2855,116476.4604,81919.5714,55396137.3878,22164305.6495
002594.SZ,20240109,192.86,0.9632,1.3695,1.16,33.7762,19.5776,4.3236,1.324,0.9703,0.5921,0.5921,291114.2855,116476.4604,81919.5714,56144301.1015,22463650.1527
002594.SZ,20240108,189.4,0.6961,0.9897,0.84,33.1702,19.2263,4.246,1.3002,0.9529,0.603,0.603,291114.2855,116476.4604,81919.5714,55137045.6737,22060641.5998
002594.SZ,20240105,192.68,0.965,1.3721,1.11,33.7447,19.5593,4.3196,1.3227,0.9694,0.5927,0.5927,291114.2855,116476.4604,81919.5714,56091900.5301,22442684.3899
002594.SZ,20240104,193.02,0.7716,1.0971,0.94,33.8042,19.5938,4.3272,1.3251,0.9711,0.5916,0.5916,291114.2855,116476.4604,81919.5714,56190879.3872,22482286.3864
002594.SZ,20240103,193.17,0.7253,1.0313,0.97,33.8305,19.609,4.3305,1.3261,0.9718,0.5912,0.5912,291114.2855,116476.4604,81919.5714,56234546.53,22499757.8555
002594.SZ,20240102,192.6,0.9781,1.3907,1.52,33.7307,19.5512,4.3178,1.3222,0.969,0.5929,0.5929,291114.2855,116476.4604,81919.5714,56068611.3873,22433366.273
002594.SZ,20231229,198.0,0.69,0.9811,0.97,34.6764,20.0993,4.4388,1.3593,0.9961,0.053,0.5768,291114.2855,116476.4604,81919.5714,57640628.529,23062339.1592
002594.SZ,20231228,198.05,1.1915,1.6941,1.7,34.6851,20.1044,4.4399,1.3596,0.9964,0.053,0.5766,291114.2855,116476.4604,81919.5714,57655184.2433,23068162.9822
002594.SZ,20231227,191.45,0.5268,0.7491,0.71,33.5293,19.4344,4.292,1.3143,0.9632,0.0548,0.5965,291114.2855,116476.4604,81919.5714,55733829.959,22299418.3436
002594.SZ,20231226,191.75,0.3553,0.5051,0.44,33.5818,19.4649,4.2987,1.3163,0.9647,0.0548,0.5956,291114.2855,116476.4604,81919.5714,55821164.2446,22334361.2817
002594.SZ,20231225,192.18,0.4616,0.6564,0.52,33.6571,19.5085,4.3083,1.3193,0.9668,0.0546,0.5942,291114.2855,116476.4604,81919.5714,55946343.3874,22384446.1597
002594.SZ,20231222,192.25,1.0131,1.4404,1.18,33.6694,19.5156,4.3099,1.3198,0.9672,0.0546,0.594,291114.2855,116476.4604,81919.5714,55966721.3874,22392599.5119
002594.SZ,20231221,189.68,1.1431,1.6254,1.45,33.2193,19.2548,4.2523,1.3021,0.9543,0.0554,0.6021,291114.2855,116476.4604,81919.5714,55218557.6736,22093255.0087
002594.SZ,20231220,184.88,0.7291,1.0367,0.86,32.3786,18.7675,4.1447,1.2692,0.9301,0.0568,0.6177,291114.2855,116476.4604,81919.5714,53821209.1032,21534167.9988
002594.SZ,20231219,188.0,0.6814,0.9689,0.81,32.925,19.0842,4.2146,1.2906,0.9458,0.0559,0.6074,291114.2855,116476.4604,81919.5714,54729485.674,21897574.5552
002594.SZ,20231218,189.06,0.8629,1.227,1.02,33.1107,19.1918,4.2384,1.2979,0.9511,0.0555,0.604,291114.2855,116476.4604,81919.5714,55038066.8166,22021039.6032
002594.SZ,20231215,193.28,0.8744,1.2432,1.09,33.8497,19.6202,4.333,1.3269,0.9724,0.0543,0.5909,291114.2855,116476.4604,81919.5714,56266569.1014,22512570.2661
002594.SZ,20231214,191.18,0.7941,1.1291,0.96,33.482,19.407,4.2859,1.3124,0.9618,0.0549,0.5973,291114.2855,116476.4604,81919.5714,55655229.1019,22267969.6993
002594.SZ,20231213,191.8,1.0091,1.4348,1.09,33.5906,19.47,4.2998,1.3167,0.9649,0.0547,0.5954,291114.2855,116476.4604,81919.5714,55835719.9589,22340185.1047
002594.SZ,20231212,196.33,0.6851,0.9741,0.65,34.3839,19.9298,4.4014,1.3478,0.9877,0.0535,0.5817,291114.2855,116476.4604,81919.5714,57154467.6722,22867823.4703
002594.SZ,20231211,199.19,0.8679,1.234,0.81,34.8848,20.2201,4.4655,1.3674,1.0021,0.0527,0.5733,291114.2855,116476.4604,81919.5714,57987054.5287,23200946.1471
002594.SZ,20231208,198.55,0.6671,0.9485,0.52,34.7727,20.1552,4.4512,1.363,0.9989,0.0529,0.5752,291114.2855,116476.4604,81919.5714,57800741.386,23126401.2124
002594.SZ,20231207,199.45,0.8858,1.2594,0.62,34.9303,20.2465,4.4713,1.3692,1.0034,0.0526,0.5726,291114.2855,116476.4604,81919.5714,58062744.243,23231230.0268
002594.SZ,20231206,201.19,1.514,2.1527,1.01,35.2351,20.4232,4.5103,1.3812,1.0122,0.0522,0.5676,291114.2855,116476.4604,81919.5714,58569283.0997,23433899.0679
002594.SZ,20231205,196.34,1.3082,1.86,0.91,34.3857,19.9308,4.4016,1.3479,0.9878,0.0535,0.5816,291114.2855,116476.4604,81919.5714,57157378.8151,22868988.2349
002594.SZ,20231204,196.39,1.0098,1.4357,0.63,34.3944,19.9359,4.4027,1.3482,0.988,0.0535,0.5815,291114.2855,116476.4604,81919.5714,57171934.5293,22874812.058
002594.SZ,20231201,197.05,1.6672,2.3705,0.95,34.51,20.0029,4.4175,1.3527,0.9913,0.0533,0.5795,291114.2855,116476.4604,81919.5714,57364069.9578,22951686.5218
002594.SZ,20231130,199.15,1.6076,2.2857,0.99,34.8778,20.2161,4.4646,1.3671,1.0019,0.0527,0.5734,291114.2855,116476.4604,81919.5714,57975409.9573,23196287.0887
002594.SZ,20231129,201.98,1.8823,2.6764,1.32,35.3734,20.5034,4.528,1.3866,1.0161,0.052,0.5654,291114.2855,116476.4604,81919.5714,58799263.3853,23525915.4716
002594.SZ,20231128,209.91,1.0492,1.4918,0.77,36.7622,21.3083,4.7058,1.441,1.056,0.05,0.544,291114.2855,116476.4604,81919.5714,61107799.6693,24449573.8026
002594.SZ,20231127,208.9,1.85,2.6304,1.65,36.5853,21.2058,4.6832,1.4341,1.051,0.0503,0.5467,291114.2855,116476.4604,81919.5714,60813774.241,24331932.5776
002594.SZ,20231124,216.85,2.4096,3.426,3.26,37.9776,22.0128,4.8614,1.4887,1.091,0.0484,0.5266,291114.2855,116476.4604,81919.5714,63128132.8107,25257920.4377
002594.SZ,20231123,228.83,0.908,1.2911,1.37,40.0757,23.2289,5.13,1.5709,1.1512,0.0459,0.4991,291114.2855,116476.4604,81919.5714,66615681.951,26653308.4333
002594.SZ,20231122,230.0,0.9064,1.2887,1.47,40.2806,23.3477,5.1562,1.5789,1.1571,0.0457,0.4965,291114.2855,116476.4604,81919.5714,66956285.665,26789585.892
002594.SZ,20231121,234.2,0.7073,1.0057,1.24,41.0162,23.7741,5.2504,1.6078,1.1782,0.0448,0.4876,291114.2855,116476.4604,81919.5714,68178965.6641,27278787.0257
002594.SZ,20231120,235.0,0.6591,0.9372,1.18,41.1563,23.8553,5.2683,1.6133,1.1823,0.0447,0.486,291114.2855,116476.4604,81919.5714,68411857.0925,27371968.194
002594.SZ,20231117,236.76,0.5105,0.7259,0.86,41.4645,24.0339,5.3078,1.6253,1.1911,0.0443,0.4823,291114.2855,116476.4604,81919.5714,68924218.235,27576966.7643
002594.SZ,20231116,238.3,0.5296,0.7531,0.86,41.7342,24.1903,5.3423,1.6359,1.1989,0.0441,0.4792,291114.2855,116476.4604,81919.5714,69372534.2347,27756340.5133
002594.SZ,20231115,238.64,0.6756,0.9606,1.09,41.7938,24.2248,5.3499,1.6382,1.2006,0.044,0.4785,291114.2855,116476.4604,81919.5714,69471513.0917,27795942.5099
002594.SZ,20231114,237.63,0.4741,0.674,0.69,41.6169,24.1222,5.3273,1.6313,1.1955,0.0442,0.4806,291114.2855,116476.4604,81919.5714,69177487.6634,27678301.2849
002594.SZ,20231113,237.12,0.5987,0.8513,0.74,41.5276,24.0705,5.3158,1.6278,1.1929,0.0443,0.4816,291114.2855,116476.4604,81919.5714,69029019.3778,27618898.29
002594.SZ,20231110,236.96,0.7032,0.9998,0.85,41.4996,24.0542,5.3122,1.6267,1.1921,0.0443,0.4819,291114.2855,116476.4604,81919.5714,68982441.0921,27600262.0564
002594.SZ,20231109,239.3,0.6283,0.8933,0.74,41.9094,24.2918,5.3647,1.6428,1.2039,0.0439,0.4772,291114.2855,116476.4604,81919.5714,69663648.5202,27872816.9737
002594.SZ,20231108,240.0,0.6879,0.9781,0.79,42.032,24.3628,5.3804,1.6476,1.2074,0.0438,0.4758,291114.2855,116476.4604,81919.5714,69867428.52,27954350.496
002594.SZ,20231107,240.97,0.8114,1.1537,0.87,42.2019,24.4613,5.4021,1.6542,1.2123,0.0436,0.4739,291114.2855,116476.4604,81919.5714,70149809.3769,28067332.6626
002594.SZ,20231106,242.9,1.2324,1.7523,1.4,42.5399,24.6572,5.4454,1.6675,1.222,0.0432,0.4702,291114.2855,116476.4604,81919.5714,70711659.948,28292132.2312
002594.SZ,20231103,238.65,0.7785,1.1069,0.86,41.7955,24.2258,5.3501,1.6383,1.2006,0.044,0.4785,291114.2855,116476.4604,81919.5714,69474424.2346,27797107.2745
002594.SZ,20231102,234.8,0.7333,1.0427,0.83,41.1213,23.835,5.2638,1.6119,1.1813,0.0447,0.4864,291114.2855,116476.4604,81919.5714,68353634.2354,27348672.9019
002594.SZ,20231101,236.2,0.8018,1.14,0.93,41.3665,23.9771,5.2952,1.6215,1.1883,0.0445,0.4835,291114.2855,116476.4604,81919.5714,68761194.2351,27511739.9465
002594.SZ,20231031,238.54,1.0921,1.5486,1.3,41.7763,24.2146,5.3477,1.6376,1.2001,0.044,0.4787,291114.2855,116476.4604,82140.1884,69442401.6632,27784294.8638
002594.SZ,20231030,244.6,1.007,1.428,1.32,42.8376,29.6925,5.9505,1.6792,1.3345,0.0429,0.4669,291114.2855,116476.4604,82140.1884,71206554.2333,28490142.2138
002594.SZ,20231027,241.95,0.8861,1.2565,1.21,42.3735,29.3708,5.886,1.661,1.3201,0.0434,0.472,291114.2855,116476.4604,82140.1884,70435101.3767,28181479.5938
002594.SZ,20231026,238.61,0.6284,0.8912,0.73,41.7885,28.9654,5.8047,1.638,1.3018,0.044,0.4786,291114.2855,116476.4604,82140.1884,69462779.6632,27792448.216
002594.SZ,20231025,237.4,0.7184,1.0187,0.58,41.5766,28.8185,5.7753,1.6297,1.2952,0.0442,0.481,291114.2855,116476.4604,82140.1884,69110531.3777,27651511.699
002594.SZ,20231024,235.55,0.9511,1.3487,0.83,41.2526,28.5939,5.7303,1.617,1.2851,0.0446,0.4848,291114.2855,116476.4604,82140.1884,68571969.9495,27436030.2472
002594.SZ,20231023,238.65,0.6313,0.8953,0.56,41.7955,28.9702,5.8057,1.6383,1.302,0.044,0.4785,291114.2855,116476.4604,82140.1884,69474424.2346,27797107.2745
002594.SZ,20231020,239.2,0.7354,1.0428,0.67,41.8919,29.037,5.8191,1.6421,1.3051,0.0439,0.4774,291114.2855,116476.4604,82140.1884,69634537.0916,27861169.3277
002594.SZ,20231019,240.6,1.2685,1.7988,1.17,42.1371,29.2069,5.8532,1.6517,1.3127,0.0436,0.4746,291114.2855,116476.4604,82140.1884,70042097.0913,28024236.3722
002594.SZ,20231018,249.07,2.6431,3.748,3.87,43.6204,30.2351,6.0592,1.7098,1.3589,0.0422,0.4585,291114.2855,116476.4604,82140.1884,72507835.0895,29010791.9918
002594.SZ,20231017,238.0,0.4221,0.5985,0.6,41.6817,28.8913,5.7899,1.6339,1.2985,0.0441,0.4798,291114.2855,116476.4604,82140.1884,69285199.949,27721397.5752
002594.SZ,20231016,237.51,0.5668,0.8038,0.75,41.5959,28.8318,5.778,1.6305,1.2958,0.0442,0.4808,291114.2855,116476.4604,82140.1884,69142553.9491,27664324.1096
002594.SZ,20231013,240.36,0.5705,0.8089,0.73,42.095,29.1778,5.8473,1.6501,1.3114,0.0437,0.4751,291114.2855,116476.4604,82140.1884,69972229.6628,27996282.0217
002594.SZ,20231012,244.45,1.1963,1.6964,1.77,42.8113,29.6743,5.9468,1.6781,1.3337,0.043,0.4672,291114.2855,116476.4604,82140.1884,71162887.0905,28472670.7448
002594.SZ,20231011,238.59,0.6584,0.9336,0.88,41.785,28.9629,5.8043,1.6379,1.3017,0.044,0.4786,291114.2855,116476.4604,82140.1884,69456957.3774,27790118.6868
002594.SZ,20231010,237.91,0.5489,0.7784,0.73,41.6659,28.8804,5.7877,1.6332,1.298,0.0441,0.48,291114.2855,116476.4604,82140.1884,69258999.6633,27710914.6938
002594.SZ,20231009,237.97,0.7881,1.1175,1.04,41.6765,28.8877,5.7892,1.6336,1.2983,0.0441,0.4799,291114.2855,116476.4604,82140.1884,69276466.5204,27717903.2814
002594.SZ,20230928,236.7,0.732,1.038,0.95,41.454,28.7335,5.7583,1.6249,1.2914,0.0444,0.4825,291114.2855,116476.4604,82140.1884,68906751.3779,27569978.1767
002594.SZ,20230927,237.83,0.6502,0.922,0.89,41.6519,28.8707,5.7858,1.6327,1.2976,0.0441,0.4802,291114.2855,116476.4604,82140.1884,69235710.5205,27701596.5769
002594.SZ,20230926,238.5,1.0171,1.4422,1.59,41.7693,28.952,5.8021,1.6373,1.3012,0.044,0.4788,291114.2855,116476.4604,82140.1884,69430757.0918,27779635.8054
002594.SZ,20230925,245.8,0.5562,0.7887,0.8,43.0477,29.8382,5.9797,1.6874,1.3411,0.0427,0.4646,291114.2855,116476.4604,82140.1884,71555891.3759,28629913.9663
