indiv_din_ts_code,indiv_din_trade_date,indiv_din_close,indiv_din_turnover_rate,indiv_din_turnover_rate_f,indiv_din_volume_ratio,indiv_din_pe,indiv_din_pe_ttm,indiv_din_pb,indiv_din_ps,indiv_din_ps_ttm,indiv_din_dv_ratio,indiv_din_dv_ttm,indiv_din_total_share,indiv_din_float_share,indiv_din_free_share,indiv_din_total_mv,indiv_din_circ_mv
600519.SH,20240229,1695.0,0.1971,0.4509,0.94,33.9505,29.9083,10.9864,17.1576,15.1864,2.6559,2.6559,125619.78,125619.78,54913.6536,212925527.1,212925527.1
600519.SH,20240228,1681.55,0.2537,0.5803,1.09,33.6811,29.671,10.8993,17.0215,15.0659,2.6771,2.6771,125619.78,125619.78,54913.6536,211235941.059,211235941.059
600519.SH,20240227,1689.5,0.1758,0.4021,0.7,33.8403,29.8112,10.9508,17.1019,15.1371,2.6645,2.6645,125619.78,125619.78,54913.6536,212234618.31,212234618.31
600519.SH,20240226,1694.98,0.2175,0.4975,0.81,33.9501,29.9079,10.9863,17.1574,15.1862,2.6559,2.6559,125619.78,125619.78,54913.6536,212923014.7044,212923014.7044
600519.SH,20240223,1714.09,0.2174,0.4973,0.73,34.3329,30.2451,11.1102,17.3508,15.3574,2.6263,2.6263,125619.78,125619.78,54913.6536,215323608.7002,215323608.7002
600519.SH,20240222,1718.38,0.1814,0.4151,0.53,34.4188,30.3208,11.138,17.3943,15.3959,2.6197,2.6197,125619.78,125619.78,54913.6536,215862517.5564,215862517.5564
600519.SH,20240221,1717.66,0.3674,0.8405,1.03,34.4044,30.3081,11.1333,17.387,15.3894,2.6208,2.6208,125619.78,125619.78,54913.6536,215772071.3148,215772071.3148
600519.SH,20240220,1670.0,0.2744,0.6277,0.71,33.4498,29.4672,10.8244,16.9045,14.9624,2.6956,2.6956,125619.78,125619.78,54913.6536,209785032.6,209785032.6
600519.SH,20240219,1695.43,0.2944,0.6734,0.76,33.9591,29.9159,10.9892,17.162,15.1903,2.6552,2.6552,125619.78,125619.78,54913.6536,212979543.6054,212979543.6054
600519.SH,20240208,1706.0,0.3722,0.8515,1.04,34.1708,30.1024,11.0577,17.2689,15.285,2.6387,2.6387,125619.78,125619.78,54913.6536,214307344.68,214307344.68
600519.SH,20240207,1710.99,0.4187,0.9579,1.31,34.2708,30.1904,11.0901,17.3195,15.3297,2.631,2.631,125619.78,125619.78,54913.6536,214934187.3822,214934187.3822
600519.SH,20240206,1676.0,0.4177,0.9555,1.46,33.5699,29.573,10.8633,16.9653,15.0162,2.686,2.686,125619.78,125619.78,54913.6536,210538751.28,210538751.28
600519.SH,20240205,1630.01,0.4229,0.9675,1.68,32.6488,28.7615,10.5652,16.4997,14.6041,2.7618,2.7618,125619.78,125619.78,54913.6536,204761497.5978,204761497.5978
600519.SH,20240202,1596.0,0.3135,0.7172,1.35,31.9676,28.1614,10.3447,16.1555,14.2994,2.8206,2.8206,125619.78,125619.78,54913.6536,200489168.88,200489168.88
600519.SH,20240201,1610.03,0.2108,0.4823,0.88,32.2486,28.409,10.4357,16.2975,14.4251,2.796,2.796,125619.78,125619.78,54913.6536,202251614.3934,202251614.3934
600519.SH,20240131,1604.91,0.236,0.5399,0.96,32.146,28.3186,10.4025,16.2457,14.3792,2.805,2.805,125619.78,125619.78,54913.6536,201608441.1198,201608441.1198
600519.SH,20240130,1613.0,0.2457,0.5621,0.98,32.3081,28.4614,10.4549,16.3276,14.4517,2.7909,2.7909,125619.78,125619.78,54913.6536,202624705.14,202624705.14
600519.SH,20240129,1650.0,0.2501,0.5722,0.91,33.0492,29.1143,10.6948,16.7021,14.7832,2.7283,2.7283,125619.78,125619.78,54913.6536,207272637.0,207272637.0
600519.SH,20240126,1637.32,0.2146,0.4909,0.7,32.7952,28.8905,10.6126,16.5737,14.6696,2.7494,2.7494,125619.78,125619.78,54913.6536,205679778.1896,205679778.1896
600519.SH,20240125,1638.0,0.2484,0.5683,0.7,32.8088,28.9025,10.617,16.5806,14.6757,2.7483,2.7483,125619.78,125619.78,54913.6536,205765199.64,205765199.64
600519.SH,20240124,1626.0,0.2644,0.6049,0.69,32.5685,28.6908,10.5392,16.4591,14.5682,2.7686,2.7686,125619.78,125619.78,54913.6536,204257762.28,204257762.28
600519.SH,20240123,1619.0,0.2773,0.6344,0.75,32.4282,28.5673,10.4938,16.3883,14.5055,2.7805,2.7805,125619.78,125619.78,54913.6536,203378423.82,203378423.82
600519.SH,20240122,1642.0,0.3737,0.8549,1.16,32.8889,28.9731,10.6429,16.6211,14.7116,2.7416,2.7416,125619.78,125619.78,54913.6536,206267678.76,206267678.76
600519.SH,20240119,1635.0,0.3692,0.8446,1.38,32.7487,28.8496,10.5975,16.5502,14.6488,2.7533,2.7533,125619.78,125619.78,54913.6536,205388340.3,205388340.3
600519.SH,20240118,1610.87,0.4811,1.1006,2.45,32.2654,28.4238,10.4411,16.306,14.4326,2.7946,2.7946,125619.78,125619.78,54913.6536,202357135.0086,202357135.0086
600519.SH,20240117,1577.0,0.411,0.9403,2.9,31.587,27.8262,10.2216,15.9631,14.1292,2.8546,2.8546,125619.78,125619.78,54913.6536,198102393.06,198102393.06
600519.SH,20240116,1639.43,0.2062,0.4717,1.48,32.8375,28.9277,10.6262,16.5951,14.6885,2.7459,2.7459,125619.78,125619.78,54913.6536,205944835.9254,205944835.9254
600519.SH,20240115,1640.0,0.1421,0.3251,0.94,32.8489,28.9378,10.6299,16.6009,14.6936,2.7449,2.7449,125619.78,125619.78,54913.6536,206016439.2,206016439.2
600519.SH,20240112,1643.06,0.0924,0.2113,0.56,32.9102,28.9918,10.6498,16.6318,14.721,2.7398,2.7398,125619.78,125619.78,54913.6536,206400835.7268,206400835.7268
600519.SH,20240111,1646.57,0.1309,0.2994,0.75,32.9805,29.0537,10.6725,16.6674,14.7525,2.734,2.734,125619.78,125619.78,54913.6536,206841761.1546,206841761.1546
600519.SH,20240110,1641.5,0.1381,0.316,0.77,32.8789,28.9643,10.6397,16.616,14.7071,2.7424,2.7424,125619.78,125619.78,54913.6536,206204868.87,206204868.87
600519.SH,20240109,1641.0,0.1943,0.4446,1.02,32.8689,28.9554,10.6364,16.611,14.7026,2.7433,2.7433,125619.78,125619.78,54913.6536,206142058.98,206142058.98
600519.SH,20240108,1643.99,0.2037,0.4659,1.05,32.9288,29.0082,10.6558,16.6413,14.7294,2.7383,2.7383,125619.78,125619.78,54913.6536,206517662.1222,206517662.1222
600519.SH,20240105,1663.36,0.1611,0.3686,0.72,33.3168,29.35,10.7814,16.8373,14.9029,2.7064,2.7064,125619.78,125619.78,54913.6536,208950917.2608,208950917.2608
600519.SH,20240104,1669.0,0.1716,0.3925,0.8,33.4297,29.4495,10.8179,16.8944,14.9535,2.6972,2.6972,125619.78,125619.78,54913.6536,209659412.82,209659412.82
600519.SH,20240103,1694.0,0.161,0.3684,0.78,33.9305,29.8906,10.98,17.1475,15.1774,2.6574,2.6574,125619.78,125619.78,54913.6536,212799907.32,212799907.32
600519.SH,20240102,1685.01,0.256,0.5856,1.47,33.7504,29.732,10.9217,17.0565,15.0969,2.6716,2.6716,125619.78,125619.78,54913.6536,211670585.4978,211670585.4978
600519.SH,20231229,1726.0,0.2192,0.5015,1.33,34.5714,30.4553,11.1874,17.4714,15.4642,2.5252,2.6082,125619.78,125619.78,54913.6536,216819740.28,216819740.28
600519.SH,20231228,1724.99,0.3052,0.6982,2.04,34.5512,30.4374,11.1808,17.4612,15.4551,2.5267,2.6097,125619.78,125619.78,54913.6536,216692864.3022,216692864.3022
600519.SH,20231227,1667.06,0.1278,0.2924,0.79,33.3909,29.4153,10.8053,16.8748,14.9361,2.6145,2.7004,125619.78,125619.78,54913.6536,209415710.4468,209415710.4468
600519.SH,20231226,1670.0,0.1176,0.269,0.68,33.4498,29.4672,10.8244,16.9045,14.9624,2.6099,4.0076,125619.78,125619.78,54913.6536,209785032.6,209785032.6
600519.SH,20231225,1672.0,0.0993,0.2271,0.54,33.4898,29.5024,10.8374,16.9248,14.9803,2.6068,4.0028,125619.78,125619.78,54913.6536,210036272.16,210036272.16
600519.SH,20231222,1670.65,0.1725,0.3946,0.83,33.4628,29.4786,10.8286,16.9111,14.9682,2.6089,4.006,125619.78,125619.78,54913.6536,209866685.457,209866685.457
600519.SH,20231221,1670.0,0.2309,0.5283,1.01,33.4498,29.4672,10.8244,16.9045,14.9624,2.6099,4.0076,125619.78,125619.78,54913.6536,209785032.6,209785032.6
600519.SH,20231220,1649.79,0.1838,0.4205,0.73,33.045,29.1105,10.6934,16.7,14.7813,2.6419,4.0567,125619.78,125619.78,54913.6536,207246256.8462,207246256.8462
600519.SH,20231219,1675.0,0.1768,0.4044,0.71,33.5499,29.5554,9.6605,16.9551,15.0072,2.6021,2.855,125619.78,125619.78,54913.6536,210413131.5,210413131.5
600519.SH,20231218,1662.0,0.1584,0.3623,0.57,33.2895,29.326,9.5855,16.8236,14.8907,2.6224,2.8773,125619.78,125619.78,54913.6536,208780074.36,208780074.36
600519.SH,20231215,1645.0,0.2953,0.6755,1.13,32.949,29.026,9.4874,16.6515,14.7384,2.6495,2.9071,125619.78,125619.78,54913.6536,206644538.1,206644538.1
600519.SH,20231214,1635.9,0.3238,0.7407,1.37,32.7667,28.8655,9.435,16.5594,14.6569,2.6643,2.9232,125619.78,125619.78,54913.6536,205501398.102,205501398.102
600519.SH,20231213,1660.0,0.3088,0.7064,1.46,33.2495,29.2907,9.5739,16.8033,14.8728,2.6256,2.8808,125619.78,125619.78,54913.6536,208528834.8,208528834.8
600519.SH,20231212,1709.99,0.1673,0.3826,0.74,34.2508,30.1728,9.8623,17.3093,15.3207,2.5488,2.7966,125619.78,125619.78,54913.6536,214808567.6022,214808567.6022
600519.SH,20231211,1698.0,0.2932,0.6707,1.49,34.0106,29.9612,9.7931,17.188,15.2133,2.5668,2.8163,125619.78,125619.78,54913.6536,213302386.44,213302386.44
600519.SH,20231208,1704.92,0.2093,0.4787,1.01,34.1492,30.0833,9.833,17.258,15.2753,2.5564,2.8049,125619.78,125619.78,54913.6536,214171675.3176,214171675.3176
600519.SH,20231207,1700.0,0.1993,0.456,0.99,34.0507,29.9965,9.8046,17.2082,15.2312,2.5638,2.813,125619.78,125619.78,54913.6536,213553626.0,213553626.0
600519.SH,20231206,1703.0,0.1899,0.4343,0.99,34.1107,30.0494,9.8219,17.2386,15.2581,2.5593,2.808,125619.78,125619.78,54913.6536,213930485.34,213930485.34
600519.SH,20231205,1709.0,0.238,0.5445,1.43,34.2309,30.1553,9.8566,17.2993,15.3118,2.5503,2.7982,125619.78,125619.78,54913.6536,214684204.02,214684204.02
600519.SH,20231204,1750.71,0.1468,0.3358,0.9,35.0664,30.8913,10.0971,17.7215,15.6855,2.4896,2.7315,125619.78,125619.78,54913.6536,219923805.0438,219923805.0438
600519.SH,20231201,1760.28,0.2631,0.6019,2.01,35.2581,31.0601,10.1523,17.8184,15.7713,2.476,2.7167,125619.78,125619.78,54913.6536,221125986.3384,221125986.3384
600519.SH,20231130,1791.5,0.17,0.3889,1.47,35.8834,31.611,10.3324,18.1344,16.051,2.4329,2.6693,125619.78,125619.78,54913.6536,225047835.87,225047835.87
600519.SH,20231129,1774.71,0.1365,0.3123,1.26,35.5471,31.3148,10.2355,17.9645,15.9006,2.4559,2.6946,125619.78,125619.78,54913.6536,222938679.7638,222938679.7638
600519.SH,20231128,1769.04,0.1156,0.2644,0.87,35.4335,31.2147,10.2028,17.9071,15.8498,2.4638,2.7032,125619.78,125619.78,54913.6536,222226415.6112,222226415.6112
600519.SH,20231127,1763.0,0.1294,0.2961,0.95,35.3125,31.1081,10.168,17.8459,15.7957,2.4722,2.7125,125619.78,125619.78,54913.6536,221467672.14,221467672.14
600519.SH,20231124,1777.0,0.1042,0.2383,0.69,35.593,31.3552,10.2487,17.9876,15.9211,2.4527,2.6911,125619.78,125619.78,54913.6536,223226349.06,223226349.06
600519.SH,20231123,1786.0,0.0919,0.2103,0.6,35.7732,31.514,10.3006,18.0787,16.0017,2.4404,2.6775,125619.78,125619.78,54913.6536,224356927.08,224356927.08
600519.SH,20231122,1781.51,0.1008,0.2306,0.62,35.6833,31.4347,10.2747,18.0333,15.9615,2.4465,2.6843,125619.78,125619.78,54913.6536,223792894.2678,223792894.2678
600519.SH,20231121,1790.0,0.2396,0.5481,1.79,35.8533,31.5846,10.3237,18.1192,16.0376,2.4349,2.6716,125619.78,125619.78,54913.6536,224859406.2,224859406.2
600519.SH,20231120,1762.5,0.1481,0.3389,1.11,35.3025,31.0993,10.1651,17.8409,15.7912,2.4729,2.7132,125619.78,125619.78,54913.6536,221404862.25,221404862.25
600519.SH,20231117,1753.42,0.1729,0.3954,1.38,35.1207,30.9391,10.1127,17.749,15.7098,2.4857,2.7273,125619.78,125619.78,54913.6536,220264234.6476,220264234.6476
600519.SH,20231116,1760.05,0.1,0.2287,0.8,35.2534,31.0561,10.151,17.8161,15.7692,2.4764,2.717,125619.78,125619.78,54913.6536,221097093.789,221097093.789
600519.SH,20231115,1772.93,0.1468,0.3357,1.23,35.5114,31.2834,10.2253,17.9464,15.8846,2.4584,2.6973,125619.78,125619.78,54913.6536,222715076.5554,222715076.5554
600519.SH,20231114,1765.27,0.102,0.2334,0.78,35.358,31.1482,10.1811,17.8689,15.816,2.469,2.709,125619.78,125619.78,54913.6536,221752829.0406,221752829.0406
600519.SH,20231113,1764.0,0.1462,0.3345,1.03,35.3326,31.1258,10.1738,17.856,15.8046,2.4708,2.7109,125619.78,125619.78,54913.6536,221593291.92,221593291.92
600519.SH,20231110,1775.84,0.1311,0.2998,0.8,35.5697,31.3347,10.242,17.9759,15.9107,2.4543,2.6929,125619.78,125619.78,54913.6536,223080630.1152,223080630.1152
600519.SH,20231109,1794.11,0.1019,0.2331,0.54,35.9357,31.6571,10.3474,18.1608,16.0744,2.4293,2.6654,125619.78,125619.78,54913.6536,225375703.4958,225375703.4958
600519.SH,20231108,1798.34,0.1158,0.2649,0.37,36.0204,31.7317,10.3718,18.2037,16.1123,2.4236,2.6592,125619.78,125619.78,54913.6536,225907075.1652,225907075.1652
600519.SH,20231107,1791.17,0.1559,0.3566,0.5,35.8768,31.6052,10.3305,18.1311,16.048,2.4333,2.6698,125619.78,125619.78,54913.6536,225006381.3426,225006381.3426
600519.SH,20231106,1812.0,0.2032,0.4648,0.65,36.294,31.9727,10.4506,18.3419,16.2347,2.4054,2.6391,125619.78,125619.78,54913.6536,227623041.36,227623041.36
600519.SH,20231103,1811.24,0.2402,0.5495,0.76,36.2788,31.9593,10.4462,18.3342,16.2279,2.4064,2.6402,125619.78,125619.78,54913.6536,227527570.3272,227527570.3272
600519.SH,20231102,1779.5,0.2222,0.5082,0.72,35.643,31.3993,10.2632,18.0129,15.9435,2.4493,2.6873,125619.78,125619.78,54913.6536,223540398.51,223540398.51
600519.SH,20231101,1780.99,0.7415,1.6962,3.41,35.6729,31.4256,10.2717,18.028,15.9568,2.4472,2.6851,125619.78,125619.78,54913.6536,223727571.9822,223727571.9822
600519.SH,20231031,1684.58,0.1581,0.3616,0.68,33.7418,29.7244,9.7157,17.0521,15.093,2.5873,2.8387,125619.78,125619.78,54913.6536,211616568.9924,211616568.9924
600519.SH,20231030,1681.0,0.1917,0.4386,0.81,33.6701,29.6612,9.6951,17.0159,15.061,2.5928,2.8448,125619.78,125619.78,54913.6536,211166850.18,211166850.18
600519.SH,20231027,1676.71,0.2727,0.6239,1.08,33.5842,29.5855,9.6703,16.9725,15.0225,2.5994,2.8521,125619.78,125619.78,54913.6536,210627941.3238,210627941.3238
600519.SH,20231026,1672.23,0.1782,0.4077,0.53,33.4944,29.5065,9.6445,16.9271,14.9824,2.6064,2.8597,125619.78,125619.78,54913.6536,210065164.7094,210065164.7094
600519.SH,20231025,1677.5,0.288,0.6588,0.93,33.6,29.5995,9.6749,16.9805,15.0296,2.5982,2.8507,125619.78,125619.78,54913.6536,210727180.95,210727180.95
600519.SH,20231024,1642.95,0.2377,0.5438,0.83,32.908,28.9899,9.4756,16.6307,14.7201,2.6529,2.9107,125619.78,125619.78,54913.6536,206387017.551,206387017.551
600519.SH,20231023,1643.98,0.2009,0.4595,0.72,32.9286,29.008,9.4816,16.6411,14.7293,2.6512,2.9089,125619.78,125619.78,54913.6536,206516405.9244,206516405.9244
600519.SH,20231020,1645.0,0.3612,0.8263,1.47,32.949,29.9907,10.2851,16.6515,15.1879,2.6495,2.9071,125619.78,125619.78,54913.6536,206644538.1,206644538.1
600519.SH,20231019,1630.0,0.585,1.3383,3.83,32.6486,29.7172,10.1913,16.4996,15.0494,2.6739,2.9338,125619.78,125619.78,54913.6536,204760241.4,204760241.4
600519.SH,20231018,1728.0,0.1617,0.37,1.04,34.6115,31.5039,10.8041,17.4916,15.9542,2.5223,2.7674,125619.78,125619.78,54913.6536,217070979.84,217070979.84
600519.SH,20231017,1726.0,0.119,0.2722,0.73,34.5714,31.4674,10.7916,17.4714,15.9357,2.5252,2.7706,125619.78,125619.78,54913.6536,216819740.28,216819740.28
600519.SH,20231016,1729.9,0.1655,0.3786,0.93,34.6496,31.5385,10.8159,17.5109,15.9717,2.5195,2.7644,125619.78,125619.78,54913.6536,217309657.422,217309657.422
600519.SH,20231013,1751.0,0.1992,0.4558,1.17,35.0722,31.9232,10.9479,17.7245,16.1665,2.4891,2.7311,125619.78,125619.78,54913.6536,219960234.78,219960234.78
600519.SH,20231012,1786.0,0.1183,0.2707,0.66,35.7732,32.5613,11.1667,18.0787,16.4897,2.4404,2.6775,125619.78,125619.78,54913.6536,224356927.08,224356927.08
600519.SH,20231011,1778.5,0.1747,0.3996,1.02,35.623,32.4246,11.1198,18.0028,16.4204,2.4507,2.6888,125619.78,125619.78,54913.6536,223414778.73,223414778.73
600519.SH,20231010,1770.0,0.1615,0.3694,1.0,35.4527,32.2696,11.0667,17.9168,16.342,2.4624,2.7018,125619.78,125619.78,54913.6536,222347010.6,222347010.6
600519.SH,20231009,1777.0,0.2369,0.542,1.41,35.593,32.3972,11.1104,17.9876,16.4066,2.4527,2.6911,125619.78,125619.78,54913.6536,223226349.06,223226349.06
600519.SH,20230928,1798.55,0.1635,0.374,0.98,36.0246,32.7901,11.2452,18.2058,16.6056,2.4233,2.6589,125619.78,125619.78,54913.6536,225933455.319,225933455.319
600519.SH,20230927,1814.0,0.1662,0.3802,1.09,36.3341,33.0718,11.3418,18.3622,16.7482,2.4027,2.6362,125619.78,125619.78,54913.6536,227874280.92,227874280.92
600519.SH,20230926,1816.0,0.1255,0.287,0.83,36.3741,33.1082,11.3543,18.3824,16.7667,2.4001,2.6333,125619.78,125619.78,54913.6536,228125520.48,228125520.48
600519.SH,20230925,1832.38,0.1113,0.2546,0.61,36.7022,33.4069,11.4567,18.5482,16.9179,2.3786,2.6098,125619.78,125619.78,54913.6536,230183172.4764,230183172.4764
