indiv_d_ts_code,indiv_d_trade_date,indiv_d_open,indiv_d_high,indiv_d_low,indiv_d_close,indiv_d_pre_close,indiv_d_change,indiv_d_pct_chg,indiv_d_vol,indiv_d_amount
600519.SH,20240207,13208.86,13472.56,13056.27,13444.28,13169.34,274.9400000000005,2.09,52601.07,8899606.867
600519.SH,20240206,12807.97,13243.83,12777.24,13169.34,12807.97,361.3700000000008,2.82,52472.04,8740646.588
600519.SH,20240205,12540.73,12866.35,12534.84,12807.97,12540.73,267.2399999999998,2.13,53130.36,8590683.071
600519.SH,20240202,12690.02,12790.44,12422.87,12540.73,12650.97,-110.23999999999978,-0.87,39382.02,6336691.194
600519.SH,20240201,12615.38,12759.88,12580.02,12650.97,12610.74,40.22999999999956,0.32,26485.15,4272298.576
600519.SH,20240131,12674.31,12729.08,12557.47,12610.74,12674.31,-63.56999999999971,-0.5,29649.12,4770104.891
600519.SH,20240130,12964.88,12964.88,12650.74,12674.31,12965.04,-290.7300000000014,-2.24,30866.33,5010784.454
600519.SH,20240129,12888.82,13048.17,12888.74,12965.04,12865.41,99.63000000000102,0.77,31420.68,5189014.946
600519.SH,20240126,12810.72,12918.68,12752.88,12865.41,12870.75,-5.3400000000001455,-0.04,26954.75,4402111.882
600519.SH,20240125,12782.9,12894.32,12745.03,12870.75,12776.46,94.29000000000087,0.74,31205.8,5094508.165
600519.SH,20240124,12800.03,12838.06,12600.13,12776.46,12721.45,55.0099999999984,0.43,33216.35,5373603.703
600519.SH,20240123,12823.68,12886.07,12642.88,12721.45,12902.18,-180.72999999999956,-1.4,34834.9,5659457.115
600519.SH,20240122,12800.03,12910.04,12720.51,12902.18,12847.18,55.0,0.43,46945.89,7678297.836
600519.SH,20240119,12641.86,12870.83,12579.07,12847.18,12657.57,189.61000000000058,1.5,46378.43,7550144.389
600519.SH,20240118,12367.86,12672.74,12222.89,12657.57,12391.44,266.1299999999992,2.15,60439.81,9566349.514
600519.SH,20240117,12807.89,12850.95,12391.44,12391.44,12881.99,-490.5499999999993,-3.81,51632.76,8251735.591
600519.SH,20240116,12874.68,12941.47,12768.13,12881.99,12886.46,-4.469999999999345,-0.03,25903.14,4236042.96
600519.SH,20240115,12847.18,13004.09,12842.85,12886.46,12910.51,-24.05000000000109,-0.19,17854.03,2931202.343
600519.SH,20240112,12886.23,12974.94,12881.75,12910.51,12938.09,-27.579999999999927,-0.21,11603.24,1908084.612
600519.SH,20240111,12887.25,13027.43,12871.22,12938.09,12898.25,39.840000000000146,0.31,16440.55,2708764.5
600519.SH,20240110,12895.11,13039.37,12870.75,12898.25,12894.32,3.930000000000291,0.03,17350.67,2856120.718
600519.SH,20240109,12894.4,12983.27,12847.73,12894.32,12917.82,-23.5,-0.18,24412.04,4009826.496
600519.SH,20240108,13051.47,13059.33,12886.54,12917.82,13070.02,-152.20000000000073,-1.16,25586.2,4211918.629
600519.SH,20240105,13054.07,13190.24,12981.62,13070.02,13114.33,-44.30999999999949,-0.34,20242.86,3373155.627
600519.SH,20240104,13302.92,13302.92,13066.64,13114.33,13310.77,-196.4400000000005,-1.48,21551.07,3603970.147
600519.SH,20240103,13209.49,13320.36,13171.93,13310.77,13240.13,70.64000000000124,0.53,20229.29,3411400.667
600519.SH,20240102,13475.78,13500.85,13185.84,13240.13,13562.22,-322.09000000000015,-2.37,32156.44,5440082.548
600519.SH,20231229,13515.07,13747.5,13515.07,13562.22,13554.28,7.93999999999869,0.06,27538.68,4768857.531
600519.SH,20231228,13129.97,13577.85,13099.09,13554.28,13099.09,455.1900000000005,3.47,38338.06,6537401.38
600519.SH,20231227,13106.48,13178.37,13051.47,13099.09,13122.19,-23.100000000000364,-0.18,16055.5,2679221.365
600519.SH,20231226,13141.84,13160.69,13023.97,13122.19,13137.91,-15.719999999999345,-0.12,14771.26,2457177.339
600519.SH,20231225,13130.05,13189.77,13106.48,13137.91,13127.3,10.610000000000582,0.08,12471.06,2086014.39
600519.SH,20231222,13119.83,13193.7,13027.98,13127.3,13122.19,5.109999999998763,0.04,21666.84,3613238.325
600519.SH,20231221,12886.54,13140.42,12886.54,13122.19,12963.39,158.8000000000011,1.22,29011.68,4827827.888
600519.SH,20231220,13027.9,13043.62,12910.04,12963.39,13011.32,-47.93000000000029,-0.37,23092.03,3816133.219
600519.SH,20231219,12933.72,13049.23,12779.06,13011.4,12910.42,100.97999999999956,0.78,22206.76,3706057.587
600519.SH,20231218,12739.52,12920.75,12700.68,12910.42,12778.36,132.0599999999995,1.03,19897.34,3292194.757
600519.SH,20231215,12803.45,13032.92,12770.67,12778.36,12707.67,70.69000000000051,0.56,37092.51,6140791.726
600519.SH,20231214,12941.18,12971.55,12700.84,12707.67,12894.88,-187.20999999999913,-1.45,40672.15,6703240.107
600519.SH,20231213,13246.15,13250.03,12872.2,12894.88,13283.2,-388.3200000000015,-2.92,38788.7,6480807.5
600519.SH,20231212,13109.28,13283.2,13081.31,13283.2,13190.06,93.14000000000124,0.71,21010.66,3564305.866
600519.SH,20231211,13127.92,13236.67,12871.58,13190.06,13243.82,-53.76000000000022,-0.41,36830.98,6172810.248
600519.SH,20231208,13205.6,13274.27,13145.16,13243.82,13205.6,38.219999999999345,0.29,26288.01,4474160.126
600519.SH,20231207,13236.67,13276.13,13106.95,13205.6,13228.9,-23.299999999999272,-0.18,25041.5,4249170.906
600519.SH,20231206,13226.03,13356.84,13214.38,13228.9,13275.51,-46.61000000000058,-0.35,23851.29,4078003.022
600519.SH,20231205,13584.52,13585.3,13267.9,13275.51,13599.52,-324.0100000000002,-2.38,29903.01,5168983.317
600519.SH,20231204,13673.86,13685.9,13557.34,13599.52,13673.86,-74.34000000000015,-0.54,18440.47,3233102.118
600519.SH,20231201,13899.36,13902.39,13578.46,13673.86,13916.37,-242.51000000000022,-1.74,33051.31,5830850.111
600519.SH,20231130,13801.56,13941.7,13757.75,13916.37,13785.95,130.42000000000007,0.95,21353.42,3817513.545
600519.SH,20231129,13733.82,13795.97,13656.14,13785.95,13741.9,44.05000000000109,0.32,17149.33,3034175.614
600519.SH,20231128,13679.45,13779.5,13656.14,13741.9,13694.98,46.92000000000007,0.34,14519.76,2562905.659
600519.SH,20231127,13774.99,13774.99,13632.84,13694.98,13803.74,-108.76000000000022,-0.79,16260.74,2865075.217
600519.SH,20231124,13896.95,13896.95,13788.2,13803.74,13873.65,-69.90999999999985,-0.5,13085.4,2329345.658
600519.SH,20231123,13813.83,13889.18,13757.13,13873.65,13838.77,34.8799999999992,0.25,11549.64,2055272.193
600519.SH,20231122,13852.67,13938.51,13831.23,13838.77,13904.72,-65.94999999999891,-0.47,12664.57,2263460.167
600519.SH,20231121,13853.61,13966.86,13750.14,13904.72,13691.1,213.61999999999898,1.56,30098.45,5383107.81
600519.SH,20231120,13632.84,13745.48,13490.37,13691.1,13620.57,70.53000000000065,0.52,18608.04,3265514.01
600519.SH,20231117,13609.54,13663.91,13500.01,13620.57,13672.07,-51.5,-0.38,21713.63,3793781.119
600519.SH,20231116,13780.43,13795.97,13672.07,13672.07,13772.12,-100.05000000000109,-0.73,12557.57,2215937.273
600519.SH,20231115,13819.27,13849.49,13726.06,13772.12,13712.62,59.5,0.43,18434.86,3271230.275
600519.SH,20231114,13702.75,13788.12,13671.76,13712.62,13702.75,9.8700000000008,0.07,12816.75,2263963.957
600519.SH,20231113,13767.07,13864.95,13648.22,13702.75,13794.73,-91.97999999999956,-0.67,18369.95,3244573.621
600519.SH,20231110,13831.31,13889.18,13773.44,13794.73,13936.65,-141.92000000000007,-1.02,16465.57,2928380.668
600519.SH,20231109,13905.57,13974.63,13850.34,13936.65,13969.51,-32.86000000000058,-0.24,12800.48,2291996.819
600519.SH,20231108,13858.5,14011.92,13849.33,13969.51,13913.81,55.70000000000073,0.4,14545.67,2610041.959
600519.SH,20231107,14021.24,14060.08,13858.73,13913.81,14075.62,-161.8100000000013,-1.15,19581.59,3511590.028
600519.SH,20231106,14137.76,14167.2,13991.1,14075.62,14069.71,5.9100000000016735,0.04,25523.92,4624102.375
600519.SH,20231103,13827.04,14098.07,13780.43,14069.71,13823.16,246.54999999999927,1.78,30176.0,5433116.881
600519.SH,20231102,13943.56,13943.56,13796.43,13823.16,13834.73,-11.569999999999709,-0.08,27907.64,4982090.753
600519.SH,20231101,14370.8,14370.8,13778.8,13834.73,13085.82,748.9099999999999,5.72,93143.08,16747292.689
600519.SH,20231031,13050.24,13127.92,12955.86,13085.82,13058.01,27.80999999999949,0.21,19858.77,3335804.699
600519.SH,20231030,12964.79,13119.22,12964.79,13058.01,13024.68,33.32999999999993,0.26,24086.42,4050573.178
600519.SH,20231027,12925.95,13142.52,12899.54,13024.68,12989.88,34.80000000000109,0.27,34262.39,5754795.486
600519.SH,20231026,12949.26,13112.38,12910.49,12989.88,13030.82,-40.94000000000051,-0.31,22386.35,3741418.874
600519.SH,20231025,12973.41,13190.06,12949.41,13030.82,12762.44,268.3799999999992,2.1,36178.98,6075417.064
600519.SH,20231024,12801.66,12843.3,12593.56,12762.44,12770.44,-8.0,-0.06,29861.46,4894807.617
600519.SH,20231023,12661.61,12894.88,12596.59,12770.44,12778.36,-7.920000000000073,-0.06,25234.23,4138279.588
600519.SH,20231020,12661.84,12856.04,12555.03,12778.36,12661.84,116.52000000000044,0.92,45376.01,7421390.806
600519.SH,20231019,13205.6,13205.83,12631.0,12661.84,13423.1,-761.2600000000002,-5.67,73492.37,12146921.769
600519.SH,20231018,13351.64,13531.86,13339.05,13423.1,13407.57,15.530000000000655,0.12,20317.5,3511987.514
600519.SH,20231017,13508.55,13511.97,13329.89,13407.57,13437.86,-30.290000000000873,-0.23,14945.23,2577312.288
600519.SH,20231016,13601.61,13640.61,13379.99,13437.86,13601.77,-163.90999999999985,-1.21,20789.65,3603604.61
600519.SH,20231013,13756.2,13811.58,13502.26,13601.77,13873.65,-271.8799999999992,-1.96,25027.88,4387687.934
600519.SH,20231012,13966.09,13968.65,13805.29,13873.65,13815.39,58.26000000000022,0.42,14865.07,2657095.942
600519.SH,20231011,13863.16,13863.16,13733.82,13815.39,13749.36,66.02999999999884,0.48,21944.86,3896568.648
600519.SH,20231010,13849.49,13974.48,13733.82,13749.36,13803.74,-54.3799999999992,-0.39,20283.92,3615557.182
600519.SH,20231009,13958.63,13958.63,13709.74,13803.74,13971.14,-167.39999999999964,-1.2,29762.68,5279950.406
600519.SH,20230928,14176.44,14176.44,13965.31,13971.14,14091.15,-120.01000000000022,-0.85,20537.84,3704812.96
600519.SH,20230927,14098.92,14242.63,14004.15,14091.15,14106.69,-15.540000000000873,-0.11,20879.94,3791876.119
600519.SH,20230926,14199.9,14253.35,14084.16,14106.69,14233.93,-127.23999999999978,-0.89,15761.96,2870852.363
600519.SH,20230925,14351.38,14355.26,14188.95,14233.93,14363.03,-129.10000000000036,-0.9,13979.13,2565773.541
