indiv_din_ts_code,indiv_din_trade_date,indiv_din_close,indiv_din_turnover_rate,indiv_din_turnover_rate_f,indiv_din_volume_ratio,indiv_din_pe,indiv_din_pe_ttm,indiv_din_pb,indiv_din_ps,indiv_din_ps_ttm,indiv_din_dv_ratio,indiv_din_dv_ttm,indiv_din_total_share,indiv_din_float_share,indiv_din_free_share,indiv_din_total_mv,indiv_din_circ_mv
600036.SH,20240117,29.19,0.6344,1.236,2.11,5.3341,5.0777,0.8255,2.1352,2.1637,5.9541,5.9541,2521984.5601,2062894.4429,1058737.0295,73616729.3093,60215888.7883
600036.SH,20240116,29.13,0.4137,0.8061,1.52,5.3231,5.0673,0.8238,2.1308,2.1593,5.9663,5.9663,2521984.5601,2062894.4429,1058737.0295,73465410.2357,60092115.1217
600036.SH,20240115,28.77,0.2339,0.4557,0.77,5.2573,5.0047,0.8136,2.1044,2.1326,6.041,6.041,2521984.5601,2062894.4429,1058737.0295,72557495.7941,59349473.1222
600036.SH,20240112,28.54,0.2801,0.5458,0.77,5.2153,4.9646,0.8071,2.0876,2.1156,6.0897,6.0897,2521984.5601,2062894.4429,1058737.0295,71977439.3453,58875007.4004
600036.SH,20240111,28.38,0.3564,0.6945,1.01,5.1861,4.9368,0.8026,2.0759,2.1037,6.124,6.124,2521984.5601,2062894.4429,1058737.0295,71573921.8156,58544944.2895
600036.SH,20240110,28.05,0.2199,0.4285,0.62,5.1258,4.8794,0.7933,2.0518,2.0792,6.1961,6.1961,2521984.5601,2062894.4429,1058737.0295,70741666.9108,57864189.1233
600036.SH,20240109,28.17,0.2708,0.5277,0.77,5.1477,4.9003,0.7966,2.0606,2.0881,6.1697,6.1697,2521984.5601,2062894.4429,1058737.0295,71044305.058,58111736.4565
600036.SH,20240108,28.13,0.396,0.7715,1.18,5.1404,4.8933,0.7955,2.0576,2.0852,6.1784,6.1784,2521984.5601,2062894.4429,1058737.0295,70943425.6756,58029220.6788
600036.SH,20240105,28.29,0.5772,1.1246,1.79,5.1696,4.9212,0.8,2.0693,2.097,6.1435,6.1435,2521984.5601,2062894.4429,1058737.0295,71346943.2052,58359283.7896
600036.SH,20240104,27.81,0.3088,0.6018,1.03,5.0819,4.8377,0.7865,2.0342,2.0614,6.2495,6.2495,2521984.5601,2062894.4429,1058737.0295,70136390.6164,57369094.457
600036.SH,20240103,27.77,0.2104,0.4099,0.71,5.0746,4.8307,0.7853,2.0313,2.0585,6.2585,6.2585,2521984.5601,2062894.4429,1058737.0295,70035511.234,57286578.6793
600036.SH,20240102,27.58,0.2628,0.5121,0.93,5.0399,4.7977,0.78,2.0174,2.0444,6.3016,6.3016,2521984.5601,2062894.4429,1058737.0295,69556334.1676,56894628.7352
600036.SH,20231229,27.82,0.3179,0.6194,1.14,5.0837,4.8394,0.7868,2.0349,2.0622,5.4709,6.2473,2521984.5601,2062894.4429,1058737.0295,70161610.462,57389723.4015
600036.SH,20231228,27.99,0.5144,1.0022,2.06,5.1148,4.869,0.7916,2.0474,2.0748,5.4377,6.2093,2521984.5601,2062894.4429,1058737.0295,70590347.8372,57740415.4568
600036.SH,20231227,27.3,0.1991,0.3879,0.76,4.9887,4.7489,0.772,1.9969,2.0236,5.5751,6.3663,2521984.5601,2062894.4429,1058737.0295,68850178.4907,56317018.2912
600036.SH,20231226,27.27,0.1771,0.345,0.67,4.9832,4.7437,0.7712,1.9947,2.0214,5.5812,6.3733,2521984.5601,2062894.4429,1058737.0295,68774518.9539,56255131.4579
600036.SH,20231225,27.53,0.2031,0.3958,0.76,5.0307,4.789,0.7786,2.0137,2.0407,5.5285,6.3131,2521984.5601,2062894.4429,1058737.0295,69430234.9396,56791484.013
600036.SH,20231222,27.61,0.3023,0.589,1.0,5.0454,4.8029,0.7808,2.0196,2.0466,5.5125,6.2948,2521984.5601,2062894.4429,1058737.0295,69631993.7044,56956515.5685
600036.SH,20231221,27.71,0.368,0.717,1.35,5.0636,4.8203,0.7836,2.0269,2.054,5.4926,6.2721,2521984.5601,2062894.4429,1058737.0295,69884192.1604,57162805.0128
600036.SH,20231220,27.06,0.2575,0.5017,0.9,4.9449,4.7072,0.7653,1.9794,2.0059,5.6245,6.4227,2521984.5601,2062894.4429,1058737.0295,68244902.1963,55821923.6249
600036.SH,20231219,27.29,0.1825,0.3557,0.61,4.9869,4.7472,0.7718,1.9962,2.0229,5.5771,6.3686,2521984.5601,2062894.4429,1058737.0295,68824958.6451,56296389.3467
600036.SH,20231218,27.28,0.2313,0.4507,0.71,4.9851,4.7455,0.7715,1.9955,2.0222,5.5792,6.3709,2521984.5601,2062894.4429,1058737.0295,68799738.7995,56275760.4023
600036.SH,20231215,27.23,0.4754,0.9263,1.68,4.9759,4.7368,0.7701,1.9918,2.0185,5.5894,6.3826,2521984.5601,2062894.4429,1058737.0295,68673639.5715,56172615.6802
600036.SH,20231214,27.03,0.2158,0.4206,0.73,4.9394,4.702,0.7644,1.9772,2.0036,5.6308,6.4299,2521984.5601,2062894.4429,1058737.0295,68169242.6595,55760036.7916
600036.SH,20231213,27.22,0.3254,0.634,1.12,4.9741,4.735,0.7698,1.9911,2.0177,5.5915,6.385,2521984.5601,2062894.4429,1058737.0295,68648419.7259,56151986.7357
600036.SH,20231212,28.05,0.2444,0.4762,0.81,5.1258,4.8794,0.7933,2.0518,2.0792,5.426,6.1961,2521984.5601,2062894.4429,1058737.0295,70741666.9108,57864189.1233
600036.SH,20231211,27.76,0.3675,0.716,1.3,5.0728,4.829,0.7851,2.0306,2.0577,5.4827,6.2608,2521984.5601,2062894.4429,1058737.0295,70010291.3884,57265949.7349
600036.SH,20231208,27.5,0.2586,0.5039,0.82,5.0253,4.7837,0.7777,2.0115,2.0385,5.5345,6.32,2521984.5601,2062894.4429,1058737.0295,69354575.4028,56729597.1798
600036.SH,20231207,27.81,0.2884,0.562,0.92,5.0819,4.8377,0.7865,2.0342,2.0614,5.4729,6.2495,2521984.5601,2062894.4429,1058737.0295,70136390.6164,57369094.457
600036.SH,20231206,27.76,0.2963,0.5773,0.95,5.0728,4.829,0.7851,2.0306,2.0577,5.4827,6.2608,2521984.5601,2062894.4429,1058737.0295,70010291.3884,57265949.7349
600036.SH,20231205,27.51,0.3,0.5846,1.0,5.0271,4.7855,0.778,2.0123,2.0392,5.5325,6.3177,2521984.5601,2062894.4429,1058737.0295,69379795.2484,56750226.1242
600036.SH,20231204,28.08,0.2704,0.5269,0.9,5.1312,4.8846,0.7941,2.054,2.0815,5.4202,6.1894,2521984.5601,2062894.4429,1058737.0295,70817326.4476,57926075.9566
600036.SH,20231201,28.26,0.4279,0.8338,1.75,5.1641,4.9159,0.7992,2.0671,2.0948,5.3857,6.15,2521984.5601,2062894.4429,1058737.0295,71271283.6684,58297396.9564
600036.SH,20231130,28.79,0.2674,0.521,1.22,5.261,5.0081,0.8142,2.1059,2.1341,5.2866,6.0368,2521984.5601,2062894.4429,1058737.0295,72607935.4853,59390731.0111
600036.SH,20231129,28.8,0.3009,0.5862,1.62,5.2628,5.0099,0.8145,2.1066,2.1348,5.2847,6.0347,2521984.5601,2062894.4429,1058737.0295,72633155.3309,59411359.9555
600036.SH,20231128,29.16,0.2303,0.4488,1.23,5.3286,5.0725,0.8246,2.133,2.1615,5.2195,5.9602,2521984.5601,2062894.4429,1058737.0295,73541069.7725,60154001.955
600036.SH,20231127,29.4,0.2817,0.5488,1.69,5.3725,5.1142,0.8314,2.1505,2.1793,5.1769,5.9115,2521984.5601,2062894.4429,1058737.0295,74146346.0669,60649096.6213
600036.SH,20231124,30.0,0.1411,0.275,0.78,5.4821,5.2186,0.8484,2.1944,2.2238,5.0733,5.7933,2521984.5601,2062894.4429,1058737.0295,75659536.803,61886833.287
600036.SH,20231123,30.14,0.1453,0.2832,0.8,5.5077,5.243,0.8524,2.2047,2.2342,5.0498,5.7664,2521984.5601,2062894.4429,1058737.0295,76012614.6414,62175638.509
600036.SH,20231122,30.16,0.1327,0.2585,0.62,5.5113,5.2465,0.8529,2.2061,2.2356,5.0464,5.7626,2521984.5601,2062894.4429,1058737.0295,76063054.3326,62216896.3979
600036.SH,20231121,30.43,0.2368,0.4614,1.13,5.5607,5.2934,0.8606,2.2259,2.2557,5.0016,5.7115,2521984.5601,2062894.4429,1058737.0295,76743990.1638,62773877.8974
600036.SH,20231120,30.58,0.179,0.3487,0.76,5.5881,5.3195,0.8648,2.2368,2.2668,4.9771,5.6834,2521984.5601,2062894.4429,1058737.0295,77122287.8479,63083312.0639
600036.SH,20231117,30.33,0.2096,0.4085,0.86,5.5424,5.276,0.8577,2.2185,2.2482,5.0181,5.7303,2521984.5601,2062894.4429,1058737.0295,76491791.7078,62567588.4532
600036.SH,20231116,30.54,0.153,0.2982,0.62,5.5808,5.3126,0.8637,2.2339,2.2638,4.9836,5.6909,2521984.5601,2062894.4429,1058737.0295,77021408.4655,63000796.2862
600036.SH,20231115,30.64,0.2918,0.5685,1.27,5.599,5.3299,0.8665,2.2412,2.2712,4.9674,5.6723,2521984.5601,2062894.4429,1058737.0295,77273606.9215,63207085.7305
600036.SH,20231114,30.2,0.2173,0.4235,0.92,5.5186,5.2534,0.8541,2.209,2.2386,5.0397,5.7549,2521984.5601,2062894.4429,1058737.0295,76163933.715,62299412.1756
600036.SH,20231113,29.82,0.3075,0.5991,1.36,5.4492,5.1873,0.8433,2.1812,2.2104,5.104,5.8283,2521984.5601,2062894.4429,1058737.0295,75205579.5822,61515512.2873
600036.SH,20231110,30.16,0.2506,0.4883,1.15,5.5113,5.2465,0.8529,2.2061,2.2356,5.0464,5.7626,2521984.5601,2062894.4429,1058737.0295,76063054.3326,62216896.3979
600036.SH,20231109,30.66,0.1588,0.3095,0.72,5.6027,5.3334,0.8671,2.2427,2.2727,4.9641,5.6686,2521984.5601,2062894.4429,1058737.0295,77324046.6127,63248343.6193
600036.SH,20231108,30.6,0.2158,0.4205,0.94,5.5917,5.323,0.8654,2.2383,2.2683,4.9739,5.6797,2521984.5601,2062894.4429,1058737.0295,77172727.5391,63124569.9527
600036.SH,20231107,30.8,0.2503,0.4876,1.08,5.6283,5.3578,0.871,2.2529,2.2831,4.9416,5.6428,2521984.5601,2062894.4429,1058737.0295,77677124.4511,63537148.8413
600036.SH,20231106,31.14,0.252,0.491,0.96,5.6904,5.4169,0.8806,2.2778,2.3083,4.8876,5.5812,2521984.5601,2062894.4429,1058737.0295,78534599.2015,64238532.9519
600036.SH,20231103,30.99,0.2131,0.3751,0.83,5.663,5.3908,0.8764,2.2668,2.2972,4.9113,5.6082,2521984.5601,2062894.4429,1171836.1832,78156301.5175,63929098.7855
600036.SH,20231102,30.68,0.1768,0.3112,0.71,5.6064,5.3369,0.8676,2.2442,2.2742,4.9609,5.6649,2521984.5601,2062894.4429,1171836.1832,77374486.3039,63289601.5082
600036.SH,20231101,30.45,0.2569,0.4522,1.09,5.5643,5.2969,0.8611,2.2273,2.2571,4.9984,5.7077,2521984.5601,2062894.4429,1171836.1832,76794429.855,62815135.7863
600036.SH,20231031,30.76,0.256,0.4506,1.17,5.621,5.3508,0.8699,2.25,2.2801,4.948,5.6502,2521984.5601,2062894.4429,1171836.1832,77576245.0687,63454633.0636
600036.SH,20231030,30.9,0.4065,0.7155,2.31,5.6466,5.3752,0.8739,2.2602,2.2905,4.9256,5.6246,2521984.5601,2062894.4429,1171836.1832,77929322.9071,63743438.2856
600036.SH,20231027,31.53,0.1898,0.3341,1.09,5.7617,5.5089,0.9282,2.3063,2.3106,4.8271,5.5122,2521984.5601,2062894.4429,1171836.1832,79518173.18,65043061.7846
600036.SH,20231026,31.5,0.1391,0.2449,0.68,5.7562,5.5037,0.9273,2.3041,2.3084,4.8317,5.5174,2521984.5601,2062894.4429,1171836.1832,79442513.6432,64981174.9514
600036.SH,20231025,31.42,0.1821,0.3206,0.95,5.7416,5.4897,0.925,2.2983,2.3025,4.844,5.5315,2521984.5601,2062894.4429,1171836.1832,79240754.8783,64816143.3959
600036.SH,20231024,31.3,0.1772,0.3119,0.96,5.7197,5.4687,0.9214,2.2895,2.2937,4.8626,5.5527,2521984.5601,2062894.4429,1171836.1832,78938116.7311,64568596.0628
600036.SH,20231023,31.23,0.1909,0.3361,1.09,5.7069,5.4565,0.9194,2.2844,2.2886,4.8735,5.5651,2521984.5601,2062894.4429,1171836.1832,78761577.8119,64424193.4518
600036.SH,20231020,31.65,0.1806,0.318,1.01,5.7836,5.5299,0.9317,2.3151,2.3193,4.8088,5.4913,2521984.5601,2062894.4429,1171836.1832,79820811.3272,65290609.1178
600036.SH,20231019,31.57,0.2929,0.5157,1.63,5.769,5.5159,0.9294,2.3093,2.3135,4.821,5.5052,2521984.5601,2062894.4429,1171836.1832,79619052.5624,65125577.5624
600036.SH,20231018,32.49,0.1209,0.2128,0.63,5.9371,5.6767,0.9565,2.3765,2.3809,4.6845,5.3493,2521984.5601,2062894.4429,1171836.1832,81939278.3576,67023440.4498
600036.SH,20231017,32.52,0.1388,0.2443,0.7,5.9426,5.6819,0.9574,2.3787,2.3831,4.6802,5.3444,2521984.5601,2062894.4429,1171836.1832,82014937.8945,67085327.2831
600036.SH,20231016,32.31,0.139,0.221,0.68,5.9042,5.6452,0.9512,2.3634,2.3677,4.7106,5.3791,2521984.5601,2062894.4429,1297690.4181,81485321.1368,66652119.4501
600036.SH,20231013,32.61,0.1989,0.3162,0.98,5.959,5.6976,0.96,2.3853,2.3897,4.6673,5.3296,2521984.5601,2062894.4429,1297690.4181,82241916.5049,67270987.783
600036.SH,20231012,33.07,0.2993,0.4758,1.7,6.0431,5.778,0.9735,2.419,2.4234,4.6024,5.2555,2521984.5601,2062894.4429,1297690.4181,83402029.4025,68219919.2267
600036.SH,20231011,32.45,0.1823,0.2898,1.06,5.9298,5.6697,0.9553,2.3736,2.378,4.6903,5.3559,2521984.5601,2062894.4429,1297690.4181,81838398.9752,66940924.6721
600036.SH,20231010,32.59,0.1661,0.264,0.91,5.9554,5.6941,0.9594,2.3839,2.3882,4.6701,5.3329,2521984.5601,2062894.4429,1297690.4181,82191476.8137,67229729.8941
600036.SH,20231009,32.58,0.1752,0.2785,0.81,5.9536,5.6924,0.9591,2.3831,2.3875,4.6716,5.3345,2521984.5601,2062894.4429,1297690.4181,82166256.9681,67209100.9497
600036.SH,20230928,32.97,0.1884,0.2994,0.87,6.0248,5.7605,0.9706,2.4117,2.4161,4.6163,5.2714,2521984.5601,2062894.4429,1297690.4181,83149830.9465,68013629.7824
600036.SH,20230927,32.82,0.1709,0.2716,0.8,5.9974,5.7343,0.9662,2.4007,2.4051,4.6374,5.2955,2521984.5601,2062894.4429,1297690.4181,82771533.2625,67704195.616
600036.SH,20230926,32.8,0.1561,0.2482,0.71,5.9938,5.7308,0.9656,2.3992,2.4036,4.6402,5.2988,2521984.5601,2062894.4429,1297690.4181,82721093.5713,67662937.7271
600036.SH,20230925,33.0,0.2213,0.3518,1.06,6.0303,5.7658,0.9715,2.4139,2.4183,4.6121,5.2667,2521984.5601,2062894.4429,1297690.4181,83225490.4833,68075516.6157
